"time","ApparentPower","Current","Power","ReactivePower","Voltage"
"2023-03-08T13:23:30.000+01:00","36","0.166","28","23","218"
"2023-03-08T13:23:40.000+01:00","34","0.155","27","21","218"
"2023-03-08T13:23:50.000+01:00","36","0.166","27","25","218"
"2023-03-08T13:24:00.000+01:00","32","0.148","29","14","218"
"2023-03-08T13:24:10.000+01:00","36","0.163","28","23","218"
"2023-03-08T13:24:20.000+01:00","31","0.143","27","16","218"
"2023-03-08T13:24:30.000+01:00","36","0.163","27","23","218"
"2023-03-08T13:24:40.000+01:00","31","0.142","28","14","218"
"2023-03-08T13:24:50.000+01:00","31","0.144","27","16","218"
"2023-03-08T13:25:00.000+01:00","32","0.148","27","18","218"
"2023-03-08T13:25:10.000+01:00","31","0.142","27","15","218"
"2023-03-08T13:25:20.000+01:00","34","0.155","27","21","218"
"2023-03-08T13:25:30.000+01:00","33","0.152","28","18","218"
"2023-03-08T13:25:40.000+01:00","35","0.161","28","21","218"
"2023-03-08T13:25:50.000+01:00","31","0.142","26","17","218"
"2023-03-08T13:26:00.000+01:00","36","0.167","26","25","218"
"2023-03-08T13:26:10.000+01:00","32","0.148","26","19","218"
"2023-03-08T13:26:20.000+01:00","35","0.16","26","23","218"
"2023-03-08T13:26:30.000+01:00","32","0.145","28","15","218"
"2023-03-08T13:26:40.000+01:00","33","0.15","27","19","218"
"2023-03-08T13:26:50.000+01:00","41","0.187","27","31","218"
"2023-03-08T13:27:00.000+01:00","31","0.144","26","18","218"
"2023-03-08T13:27:10.000+01:00","36","0.164","28","22","218"
"2023-03-08T13:27:20.000+01:00","32","0.145","26","18","218"
"2023-03-08T13:27:30.000+01:00","35","0.162","26","24","218"
"2023-03-08T13:27:40.000+01:00","31","0.144","26","17","218"
"2023-03-08T13:27:50.000+01:00","39","0.177","30","24","218"
"2023-03-08T13:28:00.000+01:00","33","0.152","26","20","218"
"2023-03-08T13:28:10.000+01:00","31","0.144","27","17","218"
"2023-03-08T13:28:20.000+01:00","31","0.144","27","16","218"
"2023-03-08T13:28:30.000+01:00","31","0.144","27","16","218"
"2023-03-08T13:28:40.000+01:00","39","0.178","39","0","218"
"2023-03-08T13:28:50.000+01:00","31","0.143","31","6","218"
"2023-03-08T13:29:00.000+01:00","33","0.151","27","19","218"
"2023-03-08T13:29:10.000+01:00","31","0.143","27","15","218"
"2023-03-08T13:29:20.000+01:00","32","0.149","28","17","218"
"2023-03-08T13:29:30.000+01:00","32","0.146","26","18","218"
"2023-03-08T13:29:40.000+01:00","32","0.147","26","18","218"
"2023-03-08T13:29:50.000+01:00","31","0.143","27","16","218"
"2023-03-08T13:30:00.000+01:00","32","0.146","27","16","218"
"2023-03-08T13:30:10.000+01:00","32","0.148","26","19","218"
"2023-03-08T13:30:20.000+01:00","31","0.144","26","18","218"
"2023-03-08T13:30:30.000+01:00","38","0.176","26","28","218"
"2023-03-08T13:30:40.000+01:00","31","0.143","28","14","218"
"2023-03-08T13:30:50.000+01:00","35","0.163","26","24","218"
"2023-03-08T13:31:00.000+01:00","32","0.148","29","14","217"
"2023-03-08T13:31:10.000+01:00","31","0.144","27","16","218"
"2023-03-08T13:31:20.000+01:00","35","0.162","27","23","218"
"2023-03-08T13:31:30.000+01:00","31","0.144","28","15","218"
"2023-03-08T13:31:40.000+01:00","32","0.145","27","16","218"
"2023-03-08T13:31:50.000+01:00","30","0.139","28","13","218"
"2023-03-08T13:32:00.000+01:00","33","0.151","30","14","218"
"2023-03-08T13:32:10.000+01:00","36","0.167","28","24","217"
"2023-03-08T13:32:20.000+01:00","39","0.179","28","28","218"
"2023-03-08T13:32:30.000+01:00","34","0.155","26","21","217"
"2023-03-08T13:32:40.000+01:00","35","0.16","33","10","217"
"2023-03-08T13:32:50.000+01:00","31","0.144","27","16","217"
"2023-03-08T13:33:00.000+01:00","31","0.144","28","14","218"
"2023-03-08T13:33:10.000+01:00","39","0.178","26","29","218"
"2023-03-08T13:33:20.000+01:00","32","0.145","26","17","217"
"2023-03-08T13:33:30.000+01:00","31","0.143","27","16","218"
"2023-03-08T13:33:40.000+01:00","31","0.144","29","12","218"
"2023-03-08T13:33:50.000+01:00","31","0.141","26","16","218"
"2023-03-08T13:34:00.000+01:00","33","0.15","26","20","218"
"2023-03-08T13:34:10.000+01:00","31","0.144","27","16","218"
"2023-03-08T13:34:20.000+01:00","31","0.142","26","17","218"
"2023-03-08T13:34:30.000+01:00","31","0.143","27","16","218"
"2023-03-08T13:34:40.000+01:00","34","0.158","28","20","218"
"2023-03-08T13:34:50.000+01:00","31","0.143","26","17","218"
"2023-03-08T13:35:00.000+01:00","36","0.163","27","23","218"
"2023-03-08T13:35:10.000+01:00","32","0.146","27","17","218"
"2023-03-08T13:35:20.000+01:00","35","0.162","26","24","218"
"2023-03-08T13:35:30.000+01:00","31","0.144","27","17","218"
"2023-03-08T13:35:40.000+01:00","31","0.144","25","18","218"
"2023-03-08T13:35:50.000+01:00","32","0.145","26","18","218"
"2023-03-08T13:36:00.000+01:00","38","0.175","27","27","218"
"2023-03-08T13:36:10.000+01:00","32","0.148","26","19","218"
"2023-03-08T13:36:20.000+01:00","31","0.143","28","15","218"
"2023-03-08T13:36:30.000+01:00","31","0.144","27","16","218"
"2023-03-08T13:36:40.000+01:00","31","0.142","28","14","218"
"2023-03-08T13:36:50.000+01:00","33","0.149","27","19","218"
"2023-03-08T13:37:00.000+01:00","31","0.144","27","16","218"
"2023-03-08T13:37:10.000+01:00","38","0.173","26","27","218"
"2023-03-08T13:37:20.000+01:00","31","0.144","27","16","218"
"2023-03-08T13:37:30.000+01:00","40","0.185","26","31","218"
"2023-03-08T13:37:40.000+01:00","35","0.16","27","22","218"
"2023-03-08T13:37:50.000+01:00","33","0.153","33","6","218"
"2023-03-08T13:38:00.000+01:00","33","0.154","27","20","217"
"2023-03-08T13:38:10.000+01:00","31","0.143","27","16","217"
"2023-03-08T13:38:20.000+01:00","33","0.151","26","20","218"
"2023-03-08T13:38:30.000+01:00","32","0.146","27","17","218"
"2023-03-08T13:38:40.000+01:00","35","0.161","26","24","218"
"2023-03-08T13:38:50.000+01:00","31","0.144","26","17","217"
"2023-03-08T13:39:00.000+01:00","38","0.175","28","26","217"
"2023-03-08T13:39:10.000+01:00","34","0.156","27","21","217"
"2023-03-08T13:39:20.000+01:00","31","0.142","27","15","217"
"2023-03-08T13:39:30.000+01:00","35","0.162","28","22","217"
"2023-03-08T13:39:40.000+01:00","33","0.152","26","21","218"
"2023-03-08T13:39:50.000+01:00","34","0.156","29","19","218"
"2023-03-08T13:40:00.000+01:00","33","0.15","27","18","218"
"2023-03-08T13:40:10.000+01:00","36","0.164","25","25","218"
"2023-03-08T13:40:20.000+01:00","35","0.163","26","24","218"
"2023-03-08T13:40:30.000+01:00","31","0.143","27","16","218"
"2023-03-08T13:40:40.000+01:00","31","0.144","29","13","217"
"2023-03-08T13:40:50.000+01:00","36","0.167","27","24","217"
"2023-03-08T13:41:00.000+01:00","38","0.175","28","26","217"
"2023-03-08T13:41:10.000+01:00","34","0.155","27","20","217"
"2023-03-08T13:41:20.000+01:00","37","0.172","27","26","217"
"2023-03-08T13:41:30.000+01:00","33","0.154","27","20","217"
"2023-03-08T13:41:40.000+01:00","35","0.159","28","20","217"
"2023-03-08T13:41:50.000+01:00","41","0.189","26","32","218"
"2023-03-08T13:42:00.000+01:00","34","0.154","28","19","218"
"2023-03-08T13:42:10.000+01:00","32","0.149","30","13","218"
"2023-03-08T13:42:20.000+01:00","35","0.162","27","23","218"
"2023-03-08T13:42:30.000+01:00","33","0.153","28","18","218"
"2023-03-08T13:42:40.000+01:00","33","0.151","33","0","218"
"2023-03-08T13:42:50.000+01:00","34","0.155","31","14","218"
"2023-03-08T13:43:00.000+01:00","32","0.147","32","0","218"
"2023-03-08T13:43:10.000+01:00","36","0.165","30","19","218"
"2023-03-08T13:43:20.000+01:00","34","0.156","32","11","218"
"2023-03-08T13:43:30.000+01:00","37","0.171","33","17","218"
"2023-03-08T13:43:40.000+01:00","34","0.157","34","7","218"
"2023-03-08T13:43:50.000+01:00","32","0.147","32","0","218"
"2023-03-08T13:44:00.000+01:00","33","0.149","27","18","218"
"2023-03-08T13:44:10.000+01:00","31","0.144","29","12","218"
"2023-03-08T13:44:20.000+01:00","32","0.147","28","15","218"
"2023-03-08T13:44:30.000+01:00","34","0.155","26","22","218"
"2023-03-08T13:44:40.000+01:00","36","0.163","27","23","218"
"2023-03-08T13:44:50.000+01:00","32","0.147","26","18","218"
"2023-03-08T13:45:00.000+01:00","32","0.146","26","18","218"
"2023-03-08T13:45:10.000+01:00","31","0.144","26","17","218"
"2023-03-08T13:45:20.000+01:00","34","0.154","27","20","218"
"2023-03-08T13:45:30.000+01:00","44","0.201","28","34","218"
"2023-03-08T13:45:40.000+01:00","36","0.163","27","24","218"
"2023-03-08T13:45:50.000+01:00","37","0.171","27","26","218"
"2023-03-08T13:46:00.000+01:00","44","0.202","27","35","218"
"2023-03-08T13:46:10.000+01:00","34","0.154","28","19","218"
"2023-03-08T13:46:20.000+01:00","32","0.148","30","11","218"
"2023-03-08T13:46:30.000+01:00","33","0.149","27","18","218"
"2023-03-08T13:46:40.000+01:00","32","0.146","32","0","218"
"2023-03-08T13:46:50.000+01:00","31","0.144","27","16","218"
"2023-03-08T13:47:00.000+01:00","36","0.164","32","17","218"
"2023-03-08T13:47:10.000+01:00","32","0.146","28","15","218"
"2023-03-08T13:47:20.000+01:00","36","0.165","34","13","218"
"2023-03-08T13:47:30.000+01:00","32","0.146","32","0","218"
"2023-03-08T13:47:40.000+01:00","35","0.161","28","21","218"
"2023-03-08T13:47:50.000+01:00","33","0.152","27","19","218"
"2023-03-08T13:48:00.000+01:00","43","0.196","38","20","218"
"2023-03-08T13:48:10.000+01:00","35","0.162","27","23","218"
"2023-03-08T13:48:20.000+01:00","31","0.144","27","15","218"
"2023-03-08T13:48:30.000+01:00","37","0.169","34","14","218"
"2023-03-08T13:48:40.000+01:00","31","0.144","29","13","217"
"2023-03-08T13:48:50.000+01:00","32","0.145","28","15","218"
"2023-03-08T13:49:00.000+01:00","33","0.151","28","18","218"
"2023-03-08T13:49:10.000+01:00","33","0.154","28","18","217"
"2023-03-08T13:49:20.000+01:00","33","0.151","28","18","218"
"2023-03-08T13:49:30.000+01:00","33","0.152","28","17","217"
"2023-03-08T13:49:40.000+01:00","34","0.157","28","20","217"
"2023-03-08T13:49:50.000+01:00","31","0.143","27","16","218"
"2023-03-08T13:50:00.000+01:00","32","0.147","27","17","218"
"2023-03-08T13:50:10.000+01:00","35","0.161","27","22","217"
"2023-03-08T13:50:20.000+01:00","31","0.144","27","16","217"
"2023-03-08T13:50:30.000+01:00","33","0.151","27","19","218"
"2023-03-08T13:50:40.000+01:00","31","0.142","29","11","217"
"2023-03-08T13:50:50.000+01:00","32","0.147","26","18","217"
"2023-03-08T13:51:00.000+01:00","33","0.152","27","19","217"
"2023-03-08T13:51:10.000+01:00","31","0.144","27","16","217"
"2023-03-08T13:51:20.000+01:00","35","0.161","26","24","217"
"2023-03-08T13:51:30.000+01:00","32","0.147","27","18","217"
"2023-03-08T13:51:40.000+01:00","35","0.163","27","23","217"
"2023-03-08T13:51:50.000+01:00","31","0.144","28","15","217"
"2023-03-08T13:52:00.000+01:00","36","0.164","27","24","217"
"2023-03-08T13:52:10.000+01:00","32","0.147","27","17","217"
"2023-03-08T13:52:20.000+01:00","31","0.145","27","16","217"
"2023-03-08T13:52:30.000+01:00","34","0.156","26","21","217"
"2023-03-08T13:52:40.000+01:00","32","0.146","26","18","217"
"2023-03-08T13:52:50.000+01:00","35","0.161","27","23","217"
"2023-03-08T13:53:00.000+01:00","32","0.148","27","18","217"
"2023-03-08T13:53:10.000+01:00","36","0.165","27","24","217"
"2023-03-08T13:53:20.000+01:00","32","0.146","28","14","217"
"2023-03-08T13:53:30.000+01:00","36","0.165","31","18","217"
"2023-03-08T13:53:40.000+01:00","50","0.232","50","0","217"
"2023-03-08T13:53:50.000+01:00","94","0.434","75","57","217"
"2023-03-08T13:54:00.000+01:00","79","0.365","57","55","217"
"2023-03-08T13:54:10.000+01:00","60","0.277","30","52","217"
"2023-03-08T13:54:20.000+01:00","38","0.173","28","25","217"
"2023-03-08T13:54:30.000+01:00","37","0.171","27","26","217"
"2023-03-08T13:54:40.000+01:00","32","0.146","26","18","217"
"2023-03-08T13:54:50.000+01:00","58","0.269","27","52","217"
"2023-03-08T13:55:00.000+01:00","37","0.17","28","24","217"
"2023-03-08T13:55:10.000+01:00","32","0.146","27","16","217"
"2023-03-08T13:55:20.000+01:00","31","0.145","27","16","217"
"2023-03-08T13:55:30.000+01:00","36","0.167","28","23","217"
"2023-03-08T13:55:40.000+01:00","33","0.152","29","16","217"
"2023-03-08T13:55:50.000+01:00","32","0.146","27","17","217"
"2023-03-08T13:56:00.000+01:00","32","0.147","27","17","217"
"2023-03-08T13:56:10.000+01:00","36","0.167","26","25","217"
"2023-03-08T13:56:20.000+01:00","32","0.147","27","17","217"
"2023-03-08T13:56:30.000+01:00","36","0.167","28","24","217"
"2023-03-08T13:56:40.000+01:00","31","0.145","28","14","217"
"2023-03-08T13:56:50.000+01:00","35","0.163","27","23","217"
"2023-03-08T13:57:00.000+01:00","34","0.155","28","19","217"
"2023-03-08T13:57:10.000+01:00","32","0.145","28","15","217"
"2023-03-08T13:57:20.000+01:00","32","0.148","27","17","218"
"2023-03-08T13:57:30.000+01:00","32","0.147","28","15","217"
"2023-03-08T13:57:40.000+01:00","44","0.203","29","34","217"
"2023-03-08T13:57:50.000+01:00","34","0.157","27","22","217"
"2023-03-08T13:58:00.000+01:00","32","0.145","28","16","218"
"2023-03-08T13:58:10.000+01:00","33","0.15","27","18","218"
"2023-03-08T13:58:20.000+01:00","32","0.145","28","14","217"
"2023-03-08T13:58:30.000+01:00","33","0.154","27","21","217"
"2023-03-08T13:58:40.000+01:00","31","0.144","27","16","218"
"2023-03-08T13:58:50.000+01:00","36","0.166","26","25","217"
"2023-03-08T13:59:00.000+01:00","32","0.148","27","18","217"
"2023-03-08T13:59:10.000+01:00","37","0.17","27","25","217"
"2023-03-08T13:59:20.000+01:00","32","0.146","27","17","217"
"2023-03-08T13:59:30.000+01:00","31","0.144","27","15","217"
"2023-03-08T13:59:40.000+01:00","32","0.146","27","16","217"
"2023-03-08T13:59:50.000+01:00","31","0.145","26","17","217"
"2023-03-08T14:00:00.000+01:00","33","0.151","28","17","217"
"2023-03-08T14:00:10.000+01:00","32","0.148","26","18","217"
"2023-03-08T14:00:20.000+01:00","36","0.166","28","23","218"
"2023-03-08T14:00:30.000+01:00","32","0.148","27","17","217"
"2023-03-08T14:00:40.000+01:00","35","0.163","28","22","218"
"2023-03-08T14:00:50.000+01:00","32","0.146","27","17","218"
"2023-03-08T14:01:00.000+01:00","35","0.16","26","23","217"
"2023-03-08T14:01:10.000+01:00","31","0.144","27","16","217"
"2023-03-08T14:01:20.000+01:00","32","0.145","27","16","218"
"2023-03-08T14:01:30.000+01:00","32","0.146","27","16","218"
"2023-03-08T14:01:40.000+01:00","32","0.146","27","17","218"
"2023-03-08T14:01:50.000+01:00","33","0.15","27","19","218"
"2023-03-08T14:02:00.000+01:00","48","0.221","28","39","218"
"2023-03-08T14:02:10.000+01:00","39","0.18","27","28","218"
"2023-03-08T14:02:20.000+01:00","32","0.146","28","16","218"
"2023-03-08T14:02:30.000+01:00","31","0.143","31","5","218"
"2023-03-08T14:02:40.000+01:00","34","0.154","28","18","218"
"2023-03-08T14:02:50.000+01:00","32","0.146","27","16","218"
"2023-03-08T14:03:00.000+01:00","40","0.182","27","29","218"
"2023-03-08T14:03:10.000+01:00","32","0.145","27","16","217"
"2023-03-08T14:03:20.000+01:00","31","0.144","28","14","217"
"2023-03-08T14:03:30.000+01:00","32","0.148","27","17","217"
"2023-03-08T14:03:40.000+01:00","32","0.147","27","17","217"
"2023-03-08T14:03:50.000+01:00","35","0.159","27","22","217"
"2023-03-08T14:04:00.000+01:00","31","0.143","29","12","217"
"2023-03-08T14:04:10.000+01:00","36","0.166","27","24","217"
"2023-03-08T14:04:20.000+01:00","32","0.147","28","16","217"
"2023-03-08T14:04:30.000+01:00","36","0.164","27","23","217"
"2023-03-08T14:04:40.000+01:00","32","0.147","27","17","217"
"2023-03-08T14:04:50.000+01:00","36","0.166","27","24","217"
"2023-03-08T14:05:00.000+01:00","37","0.17","28","24","217"
"2023-03-08T14:05:10.000+01:00","36","0.165","29","22","217"
"2023-03-08T14:05:20.000+01:00","35","0.161","27","22","217"
"2023-03-08T14:05:30.000+01:00","33","0.154","28","19","217"
"2023-03-08T14:05:40.000+01:00","33","0.152","28","17","217"
"2023-03-08T14:05:50.000+01:00","34","0.155","28","19","217"
"2023-03-08T14:06:00.000+01:00","36","0.165","28","23","217"
"2023-03-08T14:06:10.000+01:00","35","0.163","27","23","217"
"2023-03-08T14:06:20.000+01:00","33","0.152","27","20","217"
"2023-03-08T14:06:30.000+01:00","32","0.146","28","16","217"
"2023-03-08T14:06:40.000+01:00","33","0.154","26","21","217"
"2023-03-08T14:06:50.000+01:00","31","0.143","28","14","217"
"2023-03-08T14:07:00.000+01:00","38","0.174","28","26","217"
"2023-03-08T14:07:10.000+01:00","38","0.174","26","27","217"
"2023-03-08T14:07:20.000+01:00","33","0.15","27","19","217"
"2023-03-08T14:07:30.000+01:00","38","0.174","27","27","217"
"2023-03-08T14:07:40.000+01:00","32","0.147","28","16","217"
"2023-03-08T14:07:50.000+01:00","35","0.159","27","22","218"
"2023-03-08T14:08:00.000+01:00","33","0.152","28","18","218"
"2023-03-08T14:08:10.000+01:00","34","0.157","31","15","218"
"2023-03-08T14:08:20.000+01:00","34","0.155","29","17","218"
"2023-03-08T14:08:30.000+01:00","32","0.146","32","0","218"
"2023-03-08T14:08:40.000+01:00","35","0.159","35","0","218"
"2023-03-08T14:08:50.000+01:00","32","0.148","30","11","218"
"2023-03-08T14:09:00.000+01:00","34","0.157","29","18","218"
"2023-03-08T14:09:10.000+01:00","32","0.145","31","8","218"
"2023-03-08T14:09:20.000+01:00","35","0.162","32","16","218"
"2023-03-08T14:09:30.000+01:00","34","0.156","28","19","218"
"2023-03-08T14:09:40.000+01:00","33","0.151","27","19","218"
"2023-03-08T14:09:50.000+01:00","33","0.153","27","20","218"
"2023-03-08T14:10:00.000+01:00","32","0.146","27","18","218"
"2023-03-08T14:10:10.000+01:00","32","0.146","27","17","218"
"2023-03-08T14:10:20.000+01:00","31","0.144","27","17","218"
"2023-03-08T14:10:30.000+01:00","32","0.145","30","10","218"
"2023-03-08T14:10:40.000+01:00","33","0.153","28","18","218"
"2023-03-08T14:10:50.000+01:00","35","0.159","27","22","218"
"2023-03-08T14:11:00.000+01:00","33","0.153","28","18","218"
"2023-03-08T14:11:10.000+01:00","33","0.152","28","17","218"
"2023-03-08T14:11:20.000+01:00","35","0.16","26","23","218"
"2023-03-08T14:11:30.000+01:00","34","0.155","26","21","218"
"2023-03-08T14:11:40.000+01:00","32","0.145","28","14","218"
"2023-03-08T14:11:50.000+01:00","34","0.157","27","21","218"
"2023-03-08T14:12:00.000+01:00","33","0.152","26","21","219"
"2023-03-08T14:12:10.000+01:00","31","0.142","27","15","219"
"2023-03-08T14:12:20.000+01:00","36","0.166","31","19","219"
"2023-03-08T14:12:30.000+01:00","32","0.146","32","0","219"
"2023-03-08T14:12:40.000+01:00","36","0.164","33","15","219"
"2023-03-08T14:12:50.000+01:00","32","0.149","32","8","218"
"2023-03-08T14:13:00.000+01:00","31","0.143","31","0","219"
"2023-03-08T14:13:10.000+01:00","32","0.146","32","0","218"
"2023-03-08T14:13:20.000+01:00","31","0.143","31","0","219"
"2023-03-08T14:13:30.000+01:00","32","0.146","26","18","218"
"2023-03-08T14:13:40.000+01:00","32","0.145","26","18","218"
"2023-03-08T14:13:50.000+01:00","36","0.165","27","24","218"
"2023-03-08T14:14:00.000+01:00","33","0.149","28","17","219"
"2023-03-08T14:14:10.000+01:00","36","0.167","27","25","218"
"2023-03-08T14:14:20.000+01:00","31","0.142","27","16","218"
"2023-03-08T14:14:30.000+01:00","32","0.145","26","18","218"
"2023-03-08T14:14:40.000+01:00","32","0.145","27","17","218"
"2023-03-08T14:14:50.000+01:00","31","0.144","26","18","218"
"2023-03-08T14:15:00.000+01:00","33","0.15","27","19","219"
"2023-03-08T14:15:10.000+01:00","31","0.143","28","15","219"
"2023-03-08T14:15:20.000+01:00","32","0.145","26","18","218"
"2023-03-08T14:15:30.000+01:00","33","0.152","27","19","219"
"2023-03-08T14:15:40.000+01:00","36","0.165","27","24","219"
"2023-03-08T14:15:50.000+01:00","32","0.145","27","17","218"
"2023-03-08T14:16:00.000+01:00","36","0.164","29","21","219"
"2023-03-08T14:16:10.000+01:00","45","0.207","36","28","218"
"2023-03-08T14:16:20.000+01:00","35","0.16","29","20","218"
"2023-03-08T14:16:30.000+01:00","35","0.162","28","21","219"
"2023-03-08T14:16:40.000+01:00","38","0.172","29","24","218"
"2023-03-08T14:16:50.000+01:00","32","0.145","27","16","218"
"2023-03-08T14:17:00.000+01:00","32","0.148","28","17","219"
"2023-03-08T14:17:10.000+01:00","32","0.146","27","17","219"
"2023-03-08T14:17:20.000+01:00","31","0.144","27","16","219"
"2023-03-08T14:17:30.000+01:00","48","0.22","29","38","219"
"2023-03-08T14:17:40.000+01:00","35","0.158","30","18","219"
"2023-03-08T14:17:50.000+01:00","37","0.171","28","25","219"
"2023-03-08T14:18:00.000+01:00","35","0.161","27","23","219"
"2023-03-08T14:18:10.000+01:00","32","0.146","26","18","219"
"2023-03-08T14:18:20.000+01:00","33","0.15","27","19","219"
"2023-03-08T14:18:30.000+01:00","36","0.163","26","24","219"
"2023-03-08T14:18:40.000+01:00","32","0.146","28","16","219"
"2023-03-08T14:18:50.000+01:00","32","0.144","29","14","219"
"2023-03-08T14:19:00.000+01:00","33","0.15","27","19","219"
"2023-03-08T14:19:10.000+01:00","32","0.145","26","18","219"
"2023-03-08T14:19:20.000+01:00","32","0.146","32","0","219"
"2023-03-08T14:19:30.000+01:00","43","0.195","27","33","219"
"2023-03-08T14:19:40.000+01:00","36","0.163","27","23","218"
"2023-03-08T14:19:50.000+01:00","33","0.152","26","20","218"
"2023-03-08T14:20:00.000+01:00","36","0.163","27","23","219"
"2023-03-08T14:20:10.000+01:00","31","0.142","26","17","218"
"2023-03-08T14:20:20.000+01:00","32","0.146","27","17","218"
"2023-03-08T14:20:30.000+01:00","31","0.143","26","17","218"
"2023-03-08T14:20:40.000+01:00","31","0.143","26","17","218"
"2023-03-08T14:20:50.000+01:00","37","0.168","27","25","219"
"2023-03-08T14:21:00.000+01:00","33","0.149","28","17","219"
"2023-03-08T14:21:10.000+01:00","31","0.144","28","15","219"
"2023-03-08T14:21:20.000+01:00","33","0.149","29","14","219"
"2023-03-08T14:21:30.000+01:00","32","0.147","26","19","218"
"2023-03-08T14:21:40.000+01:00","32","0.145","26","18","219"
"2023-03-08T14:21:50.000+01:00","32","0.147","26","19","219"
"2023-03-08T14:22:00.000+01:00","32","0.146","26","19","219"
"2023-03-08T14:22:10.000+01:00","32","0.145","27","17","219"
"2023-03-08T14:22:20.000+01:00","35","0.162","27","23","218"
"2023-03-08T14:22:30.000+01:00","31","0.142","26","17","218"
"2023-03-08T14:22:40.000+01:00","35","0.161","28","22","218"
"2023-03-08T14:22:50.000+01:00","31","0.144","27","16","218"
"2023-03-08T14:23:00.000+01:00","36","0.164","28","23","218"
"2023-03-08T14:23:10.000+01:00","32","0.146","27","17","218"
"2023-03-08T14:23:20.000+01:00","32","0.145","27","16","218"
"2023-03-08T14:23:30.000+01:00","31","0.143","28","14","218"
"2023-03-08T14:23:40.000+01:00","32","0.145","29","12","218"
"2023-03-08T14:23:50.000+01:00","32","0.147","27","17","218"
"2023-03-08T14:24:00.000+01:00","31","0.142","27","16","218"
"2023-03-08T14:24:10.000+01:00","36","0.164","27","23","218"
"2023-03-08T14:24:20.000+01:00","45","0.207","39","23","218"
"2023-03-08T14:24:30.000+01:00","31","0.143","28","15","218"
"2023-03-08T14:24:40.000+01:00","30","0.14","27","14","218"
"2023-03-08T14:24:50.000+01:00","31","0.142","27","15","218"
"2023-03-08T14:25:00.000+01:00","32","0.147","26","19","218"
"2023-03-08T14:25:10.000+01:00","31","0.142","28","13","218"
"2023-03-08T14:25:20.000+01:00","31","0.14","28","13","218"
"2023-03-08T14:25:30.000+01:00","33","0.152","29","16","218"
"2023-03-08T14:25:40.000+01:00","35","0.162","28","22","218"
"2023-03-08T14:25:50.000+01:00","33","0.151","27","19","218"
"2023-03-08T14:26:00.000+01:00","36","0.163","27","24","218"
"2023-03-08T14:26:10.000+01:00","32","0.146","26","18","218"
"2023-03-08T14:26:20.000+01:00","32","0.148","26","19","218"
"2023-03-08T14:26:30.000+01:00","32","0.147","28","15","218"
"2023-03-08T14:26:40.000+01:00","32","0.149","28","17","218"
"2023-03-08T14:26:50.000+01:00","33","0.151","32","8","218"
"2023-03-08T14:27:00.000+01:00","31","0.144","27","16","218"
"2023-03-08T14:27:10.000+01:00","36","0.165","26","25","218"
"2023-03-08T14:27:20.000+01:00","31","0.144","25","19","218"
"2023-03-08T14:27:30.000+01:00","36","0.165","29","22","218"
"2023-03-08T14:27:40.000+01:00","31","0.143","27","16","218"
"2023-03-08T14:27:50.000+01:00","38","0.175","35","16","218"
"2023-03-08T14:28:00.000+01:00","37","0.171","35","12","218"
"2023-03-08T14:28:10.000+01:00","38","0.173","34","16","218"
"2023-03-08T14:28:20.000+01:00","38","0.173","28","26","218"
"2023-03-08T14:28:30.000+01:00","31","0.142","26","17","218"
"2023-03-08T14:28:40.000+01:00","36","0.163","30","19","218"
"2023-03-08T14:28:50.000+01:00","32","0.147","26","18","218"
"2023-03-08T14:29:00.000+01:00","34","0.156","34","6","218"
"2023-03-08T14:29:10.000+01:00","48","0.221","30","38","218"
"2023-03-08T14:29:20.000+01:00","34","0.158","32","12","218"
"2023-03-08T14:29:30.000+01:00","34","0.156","29","17","218"
"2023-03-08T14:29:40.000+01:00","35","0.16","30","18","218"
"2023-03-08T14:29:50.000+01:00","34","0.158","32","12","218"
"2023-03-08T14:30:00.000+01:00","40","0.186","27","30","218"
"2023-03-08T14:30:10.000+01:00","35","0.159","29","20","218"
"2023-03-08T14:30:20.000+01:00","34","0.158","34","0","218"
"2023-03-08T14:30:30.000+01:00","52","0.24","28","44","218"
"2023-03-08T14:30:40.000+01:00","35","0.162","26","24","218"
"2023-03-08T14:30:50.000+01:00","37","0.171","29","23","218"
"2023-03-08T14:31:00.000+01:00","41","0.187","30","28","218"
"2023-03-08T14:31:10.000+01:00","33","0.153","29","17","218"
"2023-03-08T14:31:20.000+01:00","35","0.159","28","20","218"
"2023-03-08T14:31:30.000+01:00","34","0.157","30","17","217"
"2023-03-08T14:31:40.000+01:00","36","0.167","29","22","217"
"2023-03-08T14:31:50.000+01:00","35","0.162","29","20","217"
"2023-03-08T14:32:00.000+01:00","38","0.175","29","25","217"
"2023-03-08T14:32:10.000+01:00","35","0.159","29","19","217"
"2023-03-08T14:32:20.000+01:00","34","0.155","28","19","217"
"2023-03-08T14:32:30.000+01:00","33","0.152","29","16","217"
"2023-03-08T14:32:40.000+01:00","35","0.16","28","20","218"
"2023-03-08T14:32:50.000+01:00","33","0.153","28","18","218"
"2023-03-08T14:33:00.000+01:00","37","0.171","30","22","218"
"2023-03-08T14:33:10.000+01:00","38","0.176","28","26","218"
"2023-03-08T14:33:20.000+01:00","33","0.153","29","16","218"
"2023-03-08T14:33:30.000+01:00","37","0.168","28","24","218"
"2023-03-08T14:33:40.000+01:00","41","0.187","28","29","218"
"2023-03-08T14:33:50.000+01:00","41","0.187","29","29","218"
