"time","ApparentPower","Current","Factor","Power","ReactivePower","Voltage"
2023-02-17T09:35:30.000+01:00,44,0.2,0.8,35,26,219
2023-02-17T09:35:40.000+01:00,45,0.205,0.76,34,29,218
2023-02-17T09:35:50.000+01:00,69,0.316,0.56,38,57,219
2023-02-17T09:36:00.000+01:00,43,0.198,1,43,0,219
2023-02-17T09:36:10.000+01:00,44,0.201,1,44,0,219
2023-02-17T09:36:20.000+01:00,43,0.198,0.79,34,27,219
2023-02-17T09:36:30.000+01:00,45,0.207,0.74,34,30,219
2023-02-17T09:36:40.000+01:00,55,0.25,0.62,34,43,219
2023-02-17T09:36:50.000+01:00,43,0.199,0.81,35,26,218
2023-02-17T09:37:00.000+01:00,56,0.258,0.61,34,45,218
2023-02-17T09:37:10.000+01:00,44,0.203,1,44,0,218
2023-02-17T09:37:20.000+01:00,56,0.255,0.59,33,45,218
2023-02-17T09:37:30.000+01:00,56,0.257,0.62,35,44,218
2023-02-17T09:37:40.000+01:00,72,0.328,0.96,69,21,219
2023-02-17T09:37:50.000+01:00,42,0.194,0.8,34,25,218
2023-02-17T09:38:00.000+01:00,42,0.193,0.81,34,25,218
2023-02-17T09:38:10.000+01:00,42,0.191,0.82,34,24,219
2023-02-17T09:38:20.000+01:00,43,0.195,0.77,33,27,219
2023-02-17T09:38:30.000+01:00,55,0.251,0.63,35,43,218
2023-02-17T09:38:40.000+01:00,42,0.194,0.8,34,26,218
2023-02-17T09:38:50.000+01:00,43,0.196,0.78,33,27,218
2023-02-17T09:39:00.000+01:00,42,0.193,0.83,35,24,218
2023-02-17T09:39:10.000+01:00,43,0.195,0.8,34,26,218
2023-02-17T09:39:20.000+01:00,71,0.324,0.55,39,59,218
2023-02-17T09:39:30.000+01:00,43,0.195,1,43,0,218
2023-02-17T09:39:40.000+01:00,49,0.223,0.69,34,35,219
2023-02-17T09:39:50.000+01:00,53,0.24,0.65,34,40,219
2023-02-17T09:40:00.000+01:00,42,0.192,0.79,33,26,219
2023-02-17T09:40:10.000+01:00,44,0.199,0.8,35,26,219
2023-02-17T09:40:20.000+01:00,42,0.193,0.81,34,25,219
2023-02-17T09:40:30.000+01:00,42,0.191,1,42,0,219
2023-02-17T09:40:40.000+01:00,43,0.198,0.79,34,27,219
2023-02-17T09:40:50.000+01:00,53,0.243,0.63,34,41,219
2023-02-17T09:41:00.000+01:00,43,0.199,0.78,34,27,218
2023-02-17T09:41:10.000+01:00,68,0.31,0.67,45,51,219
2023-02-17T09:41:20.000+01:00,43,0.195,0.87,37,21,219
2023-02-17T09:41:30.000+01:00,47,0.213,1,47,0,219
2023-02-17T09:41:40.000+01:00,54,0.247,0.61,33,43,219
2023-02-17T09:41:50.000+01:00,42,0.193,0.8,34,25,218
2023-02-17T09:42:00.000+01:00,43,0.195,1,43,0,219
2023-02-17T09:42:10.000+01:00,44,0.199,0.8,35,26,219
2023-02-17T09:42:20.000+01:00,43,0.198,0.78,34,27,219
2023-02-17T09:42:30.000+01:00,43,0.195,0.79,34,26,219
2023-02-17T09:42:40.000+01:00,44,0.2,0.76,33,28,218
2023-02-17T09:42:50.000+01:00,73,0.334,0.52,38,63,219
2023-02-17T09:43:00.000+01:00,48,0.218,1,48,0,219
2023-02-17T09:43:10.000+01:00,43,0.198,0.81,35,25,219
2023-02-17T09:43:20.000+01:00,43,0.198,0.8,35,26,219
2023-02-17T09:43:30.000+01:00,43,0.196,1,43,0,219
2023-02-17T09:43:40.000+01:00,42,0.193,0.82,35,24,219
2023-02-17T09:43:50.000+01:00,42,0.193,0.8,34,26,219
2023-02-17T09:44:00.000+01:00,42,0.193,0.83,35,24,219
2023-02-17T09:44:10.000+01:00,54,0.247,0.65,35,41,219
2023-02-17T09:44:20.000+01:00,43,0.196,0.84,36,23,219
2023-02-17T09:44:30.000+01:00,44,0.203,0.84,37,24,219
2023-02-17T09:44:40.000+01:00,71,0.326,0.97,69,17,219
2023-02-17T09:44:50.000+01:00,52,0.238,1,52,0,219
2023-02-17T09:45:00.000+01:00,42,0.193,0.79,33,26,219
2023-02-17T09:45:10.000+01:00,43,0.198,0.81,35,26,219
2023-02-17T09:45:20.000+01:00,43,0.197,0.81,35,26,219
2023-02-17T09:45:30.000+01:00,43,0.198,0.8,35,26,219
2023-02-17T09:45:40.000+01:00,43,0.198,1,43,0,219
2023-02-17T09:45:50.000+01:00,42,0.194,0.81,34,25,219
2023-02-17T09:46:00.000+01:00,43,0.195,0.79,34,26,219
2023-02-17T09:46:10.000+01:00,56,0.257,0.61,34,45,219
2023-02-17T09:46:20.000+01:00,71,0.325,0.58,41,58,218
2023-02-17T09:46:30.000+01:00,45,0.205,1,45,0,219
2023-02-17T09:46:40.000+01:00,47,0.213,1,47,0,219
2023-02-17T09:46:50.000+01:00,42,0.194,1,42,0,219
2023-02-17T09:47:00.000+01:00,42,0.193,0.79,33,26,219
2023-02-17T09:47:10.000+01:00,43,0.195,0.82,35,24,219
2023-02-17T09:47:20.000+01:00,52,0.237,0.65,34,39,219
2023-02-17T09:47:30.000+01:00,42,0.192,0.81,34,25,219
2023-02-17T09:47:40.000+01:00,42,0.194,0.82,35,24,219
2023-02-17T09:47:50.000+01:00,42,0.194,1,42,0,219
2023-02-17T09:48:00.000+01:00,69,0.317,0.5,35,60,219
2023-02-17T09:48:10.000+01:00,45,0.205,0.77,35,28,219
2023-02-17T09:48:20.000+01:00,70,0.32,0.92,65,27,219
2023-02-17T09:48:30.000+01:00,44,0.199,0.81,35,26,219
2023-02-17T09:48:40.000+01:00,47,0.213,0.75,35,31,219
2023-02-17T09:48:50.000+01:00,49,0.223,0.7,34,35,219
2023-02-17T09:49:00.000+01:00,46,0.209,0.73,33,31,219
2023-02-17T09:49:10.000+01:00,53,0.243,0.64,34,41,219
2023-02-17T09:49:20.000+01:00,47,0.216,0.74,35,32,219
2023-02-17T09:49:30.000+01:00,43,0.195,0.78,33,26,218
2023-02-17T09:49:40.000+01:00,42,0.194,0.79,34,26,219
2023-02-17T09:49:50.000+01:00,66,0.302,0.52,34,57,219
2023-02-17T09:50:00.000+01:00,46,0.209,1,46,0,219
2023-02-17T09:50:10.000+01:00,44,0.202,1,44,0,218
2023-02-17T09:50:20.000+01:00,44,0.2,0.84,37,24,219
2023-02-17T09:50:30.000+01:00,56,0.254,0.74,41,37,219
