relay,temperature,overtemperature,energy,power,plug
on,26.55,0,4455,2.22,Shelly5
on,26.61,0,4455,2.08,Shelly5
on,26.61,0,4455,2.08,Shelly5
on,26.37,0,4455,2.05,Shelly5
on,26.37,0,4455,2.05,Shelly5
on,26.01,0,4457,2.17,Shelly5
on,26.01,0,4457,2.17,Shelly5
on,26.49,0,4457,2.07,Shelly5
on,26.49,0,4457,2.07,Shelly5
on,27.08,0,4457,2.11,Shelly5
on,27.08,0,4457,2.11,Shelly5
on,26.55,0,4459,2.11,Shelly5
on,26.55,0,4459,2.11,Shelly5
on,26.43,0,4459,2.14,Shelly5
on,26.43,0,4459,2.14,Shelly5
on,26.19,0,4459,2.19,Shelly5
on,26.19,0,4459,2.19,Shelly5
on,26.55,0,4461,2.1,Shelly5
on,26.55,0,4461,2.1,Shelly5
on,26.01,0,4461,2.08,Shelly5
on,26.01,0,4461,2.08,Shelly5
on,26.43,0,4461,2.13,Shelly5
on,26.43,0,4461,2.13,Shelly5
on,26.01,0,4464,2.13,Shelly5
on,26.01,0,4464,2.13,Shelly5
on,25.71,0,4464,2.12,Shelly5
on,25.71,0,4464,2.12,Shelly5
on,26.31,0,4464,2.07,Shelly5
on,26.31,0,4464,2.07,Shelly5
on,25.71,0,4466,2.16,Shelly5
on,25.71,0,4466,2.16,Shelly5
on,27.02,0,4466,2,Shelly5
on,27.02,0,4466,2,Shelly5
on,26.25,0,4466,2.14,Shelly5
on,26.25,0,4466,2.14,Shelly5
on,26.31,0,4468,2.02,Shelly5
on,26.31,0,4468,2.02,Shelly5
on,26.19,0,4468,2.26,Shelly5
on,26.19,0,4468,2.26,Shelly5
on,26.01,0,4468,2.04,Shelly5
on,26.01,0,4468,2.04,Shelly5
on,26.19,0,4470,2.05,Shelly5
on,26.19,0,4470,2.05,Shelly5
on,26.61,0,4470,2.18,Shelly5
on,26.61,0,4470,2.18,Shelly5
on,26.01,0,4470,2.11,Shelly5
on,26.01,0,4470,2.11,Shelly5
on,26.19,0,4472,2.07,Shelly5
on,26.19,0,4472,2.07,Shelly5
on,26.37,0,4472,2.19,Shelly5
on,26.37,0,4472,2.19,Shelly5
on,26.37,0,4472,2.21,Shelly5
on,26.37,0,4472,2.21,Shelly5
on,27.32,0,4474,2.12,Shelly5
on,27.32,0,4474,2.12,Shelly5
on,26.73,0,4474,2.05,Shelly5
on,26.73,0,4474,2.05,Shelly5
on,26.49,0,4474,2.03,Shelly5
on,26.49,0,4474,2.03,Shelly5
on,26.79,0,4476,2.06,Shelly5
on,26.79,0,4476,2.06,Shelly5
on,26.79,0,4476,2.18,Shelly5
on,26.79,0,4476,2.18,Shelly5
on,26.79,0,4476,2.22,Shelly5
on,26.79,0,4476,2.22,Shelly5
on,26.9,0,4478,2.04,Shelly5
on,26.9,0,4478,2.04,Shelly5
on,26.25,0,4478,2.15,Shelly5
on,26.25,0,4478,2.15,Shelly5
on,26.73,0,4478,2.17,Shelly5
on,26.73,0,4478,2.17,Shelly5
on,26.19,0,4480,2.08,Shelly5
on,26.19,0,4480,2.08,Shelly5
on,26.61,0,4480,2.22,Shelly5
on,26.61,0,4480,2.22,Shelly5
on,27.32,0,4480,2.13,Shelly5
on,27.32,0,4480,2.13,Shelly5
on,26.96,0,4482,2.17,Shelly5
on,26.96,0,4482,2.17,Shelly5
on,26.37,0,4482,2.03,Shelly5
on,26.37,0,4482,2.03,Shelly5
on,26.96,0,4482,2.11,Shelly5
on,26.96,0,4482,2.11,Shelly5
on,26.31,0,4485,2.14,Shelly5
on,26.31,0,4485,2.14,Shelly5
on,26.96,0,4485,2.16,Shelly5
on,26.96,0,4485,2.16,Shelly5
on,26.73,0,4485,2.12,Shelly5
on,26.73,0,4485,2.12,Shelly5
on,26.31,0,4487,2.1,Shelly5
on,26.31,0,4487,2.1,Shelly5
on,26.61,0,4487,2.16,Shelly5
on,26.61,0,4487,2.16,Shelly5
on,26.61,0,4487,2.15,Shelly5
on,26.61,0,4487,2.15,Shelly5
on,26.67,0,4489,2.22,Shelly5
on,26.67,0,4489,2.22,Shelly5
on,27.26,0,4489,2,Shelly5
on,27.26,0,4489,2,Shelly5
on,26.73,0,4489,2.02,Shelly5
on,26.73,0,4489,2.02,Shelly5
on,26.73,0,4491,2.18,Shelly5
on,26.73,0,4491,2.18,Shelly5
on,26.9,0,4491,2.1,Shelly5
on,26.9,0,4491,2.1,Shelly5
on,26.73,0,4491,2.13,Shelly5
on,26.73,0,4491,2.13,Shelly5
on,26.67,0,4493,2.15,Shelly5
on,26.67,0,4493,2.15,Shelly5
on,26.19,0,4493,2.14,Shelly5
on,26.19,0,4493,2.14,Shelly5
on,26.37,0,4493,2.14,Shelly5
on,26.37,0,4493,2.14,Shelly5
on,26.61,0,4495,2.07,Shelly5
on,26.61,0,4495,2.07,Shelly5
on,26.79,0,4495,2.2,Shelly5
on,26.79,0,4495,2.2,Shelly5
on,26.25,0,4495,2.07,Shelly5
on,26.25,0,4495,2.07,Shelly5
on,27.14,0,4497,2.12,Shelly5
on,27.14,0,4497,2.12,Shelly5
on,26.55,0,4497,2.2,Shelly5
on,26.55,0,4497,2.2,Shelly5
on,26.79,0,4497,2.15,Shelly5
on,26.79,0,4497,2.15,Shelly5
on,26.37,0,4499,2.17,Shelly5
on,26.37,0,4499,2.17,Shelly5
on,26.19,0,4499,2.07,Shelly5
on,26.19,0,4499,2.07,Shelly5
on,26.73,0,4499,2.1,Shelly5
on,26.73,0,4499,2.1,Shelly5
on,26.61,0,4501,2.11,Shelly5
on,26.61,0,4501,2.11,Shelly5
on,26.19,0,4501,2.07,Shelly5
on,26.19,0,4501,2.07,Shelly5
on,26.37,0,4501,2.04,Shelly5
on,26.37,0,4501,2.04,Shelly5
on,26.61,0,4504,2.05,Shelly5
on,26.61,0,4504,2.05,Shelly5
on,26.73,0,4504,2.12,Shelly5
on,26.73,0,4504,2.12,Shelly5
on,27.2,0,4504,2.08,Shelly5
on,27.2,0,4504,2.08,Shelly5
on,26.96,0,4506,2.14,Shelly5
on,26.96,0,4506,2.14,Shelly5
on,26.25,0,4506,2.1,Shelly5
on,26.25,0,4506,2.1,Shelly5
on,26.43,0,4506,2.15,Shelly5
on,26.43,0,4506,2.15,Shelly5
on,26.73,0,4508,2.08,Shelly5
on,26.73,0,4508,2.08,Shelly5
on,26.37,0,4508,2.14,Shelly5
on,26.37,0,4508,2.14,Shelly5
on,26.55,0,4508,2.19,Shelly5
on,26.55,0,4508,2.19,Shelly5
on,26.31,0,4510,2.12,Shelly5
on,26.31,0,4510,2.12,Shelly5
on,26.37,0,4510,2,Shelly5
on,26.37,0,4510,2,Shelly5
on,26.01,0,4510,2.15,Shelly5
on,26.01,0,4510,2.15,Shelly5
on,25.83,0,4512,2.16,Shelly5
on,25.83,0,4512,2.16,Shelly5
on,27.08,0,4512,2.11,Shelly5
on,27.08,0,4512,2.11,Shelly5
on,27.02,0,4512,2.14,Shelly5
on,27.02,0,4512,2.14,Shelly5
on,26.37,0,4514,2.09,Shelly5
on,26.37,0,4514,2.09,Shelly5
on,26.67,0,4514,2.13,Shelly5
on,26.67,0,4514,2.13,Shelly5
on,26.01,0,4514,2.18,Shelly5
on,26.01,0,4514,2.18,Shelly5
on,26.31,0,4516,2.09,Shelly5
on,26.31,0,4516,2.09,Shelly5
on,26.01,0,4516,2.01,Shelly5
on,26.01,0,4516,2.01,Shelly5
on,26.43,0,4516,2.01,Shelly5
on,26.43,0,4516,2.01,Shelly5
on,26.37,0,4518,2.08,Shelly5
on,26.37,0,4518,2.08,Shelly5
on,26.37,0,4518,2.24,Shelly5
on,26.37,0,4518,2.24,Shelly5
on,26.19,0,4518,2.18,Shelly5
on,26.19,0,4518,2.18,Shelly5
on,26.9,0,4520,2.06,Shelly5
on,26.9,0,4520,2.06,Shelly5
on,26.37,0,4520,2.17,Shelly5
on,26.37,0,4520,2.17,Shelly5
on,26.55,0,4520,2.11,Shelly5
on,26.55,0,4520,2.11,Shelly5
on,26.67,0,4523,2.11,Shelly5
on,26.67,0,4523,2.11,Shelly5
on,26.49,0,4523,2.11,Shelly5
on,26.49,0,4523,2.11,Shelly5
on,26.43,0,4523,2.1,Shelly5
on,26.43,0,4523,2.1,Shelly5
on,25.77,0,4525,2.05,Shelly5
on,25.77,0,4525,2.05,Shelly5
on,26.37,0,4525,2.13,Shelly5
on,26.37,0,4525,2.13,Shelly5
on,26.01,0,4525,2.12,Shelly5
on,26.01,0,4525,2.12,Shelly5
on,25.95,0,4527,2.08,Shelly5
on,25.95,0,4527,2.08,Shelly5
on,26.31,0,4527,2.09,Shelly5
on,26.31,0,4527,2.09,Shelly5
on,26.73,0,4527,2.16,Shelly5
on,26.73,0,4527,2.16,Shelly5
on,26.19,0,4529,2.18,Shelly5
on,26.19,0,4529,2.18,Shelly5
on,26.07,0,4529,2.1,Shelly5
on,26.07,0,4529,2.1,Shelly5
on,26.37,0,4529,2.02,Shelly5
on,26.37,0,4529,2.02,Shelly5
on,26.31,0,4531,2.2,Shelly5
on,26.31,0,4531,2.2,Shelly5
on,26.25,0,4531,2.06,Shelly5
on,26.25,0,4531,2.06,Shelly5
on,26.25,0,4531,2.09,Shelly5
on,26.25,0,4531,2.09,Shelly5
on,26.19,0,4533,2.13,Shelly5
on,26.19,0,4533,2.13,Shelly5
on,25.35,0,4533,2.06,Shelly5
on,25.35,0,4533,2.06,Shelly5
on,26.01,0,4533,2.16,Shelly5
on,26.01,0,4533,2.16,Shelly5
on,26.07,0,4535,2.06,Shelly5
on,26.07,0,4535,2.06,Shelly5
on,26.73,0,4535,2.06,Shelly5
on,26.73,0,4535,2.06,Shelly5
on,26.55,0,4535,2.05,Shelly5
on,26.55,0,4535,2.05,Shelly5
on,26.43,0,4537,2.11,Shelly5
on,26.43,0,4537,2.11,Shelly5
on,26.37,0,4537,2.12,Shelly5
on,26.37,0,4537,2.12,Shelly5
on,26.37,0,4537,2.1,Shelly5
on,26.37,0,4537,2.1,Shelly5
on,26.25,0,4540,2.21,Shelly5
on,26.25,0,4540,2.21,Shelly5
on,26.01,0,4540,2.07,Shelly5
on,26.01,0,4540,2.07,Shelly5
on,26.19,0,4540,2.12,Shelly5
on,26.19,0,4540,2.12,Shelly5
on,26.01,0,4542,2.19,Shelly5
on,26.01,0,4542,2.19,Shelly5
on,26.01,0,4542,2.07,Shelly5
on,26.01,0,4542,2.07,Shelly5
on,26.25,0,4542,2.14,Shelly5
on,26.25,0,4542,2.14,Shelly5
on,26.79,0,4544,2.08,Shelly5
on,26.79,0,4544,2.08,Shelly5
on,26.01,0,4544,2.04,Shelly5
on,26.01,0,4544,2.04,Shelly5
on,26.37,0,4544,2.1,Shelly5
on,26.37,0,4544,2.1,Shelly5
on,26.19,0,4546,2.04,Shelly5
on,26.19,0,4546,2.04,Shelly5
on,26.31,0,4546,2.04,Shelly5
on,26.31,0,4546,2.04,Shelly5
on,26.19,0,4546,2.12,Shelly5
on,26.19,0,4546,2.12,Shelly5
on,25.89,0,4548,2.11,Shelly5
on,25.89,0,4548,2.11,Shelly5
on,26.07,0,4548,2.12,Shelly5
on,26.07,0,4548,2.12,Shelly5
on,26.01,0,4548,2.05,Shelly5
on,26.01,0,4548,2.05,Shelly5
on,25.89,0,4550,2.15,Shelly5
on,25.89,0,4550,2.15,Shelly5
on,26.07,0,4550,2.17,Shelly5
on,26.07,0,4550,2.17,Shelly5
on,26.61,0,4550,2.06,Shelly5
on,26.61,0,4550,2.06,Shelly5
on,26.01,0,4552,2.14,Shelly5
on,26.01,0,4552,2.14,Shelly5
on,26.31,0,4552,2.01,Shelly5
on,26.31,0,4552,2.01,Shelly5
on,25.83,0,4552,2.12,Shelly5
on,25.83,0,4552,2.12,Shelly5
on,25.59,0,4554,2.24,Shelly5
on,25.59,0,4554,2.24,Shelly5
on,26.19,0,4554,2.15,Shelly5
on,26.19,0,4554,2.15,Shelly5
on,25.77,0,4554,2.08,Shelly5
on,25.77,0,4554,2.08,Shelly5
on,25.65,0,4556,2.08,Shelly5
on,25.65,0,4556,2.08,Shelly5
on,26.01,0,4556,2.13,Shelly5
on,26.01,0,4556,2.13,Shelly5
on,25.65,0,4556,2.06,Shelly5
on,25.65,0,4556,2.06,Shelly5
on,25.95,0,4559,2.19,Shelly5
on,25.95,0,4559,2.19,Shelly5
on,25.95,0,4559,2.13,Shelly5
on,25.95,0,4559,2.13,Shelly5
on,26.43,0,4559,2.18,Shelly5
on,26.43,0,4559,2.18,Shelly5
on,26.01,0,4561,2.08,Shelly5
on,26.01,0,4561,2.08,Shelly5
on,26.31,0,4561,2.1,Shelly5
on,26.31,0,4561,2.1,Shelly5
on,25.29,0,4561,2.01,Shelly5
on,25.29,0,4561,2.01,Shelly5
on,25.23,0,4563,2.1,Shelly5
on,25.23,0,4563,2.1,Shelly5
on,25.47,0,4563,2.13,Shelly5
on,25.47,0,4563,2.13,Shelly5
on,26.01,0,4563,2.17,Shelly5
on,26.01,0,4563,2.17,Shelly5
on,25.89,0,4565,2.13,Shelly5
on,25.89,0,4565,2.13,Shelly5
on,25.47,0,4565,2.09,Shelly5
on,25.47,0,4565,2.09,Shelly5
on,25.35,0,4565,2.15,Shelly5
on,25.35,0,4565,2.15,Shelly5
on,26.55,0,4567,2.24,Shelly5
on,26.55,0,4567,2.24,Shelly5
on,26.37,0,4567,2.17,Shelly5
on,26.37,0,4567,2.17,Shelly5
on,26.37,0,4567,2.01,Shelly5
on,26.37,0,4567,2.01,Shelly5
on,25.95,0,4569,2,Shelly5
on,25.95,0,4569,2,Shelly5
on,25.77,0,4569,2.14,Shelly5
on,25.77,0,4569,2.14,Shelly5
on,25.53,0,4569,2.1,Shelly5
on,25.53,0,4569,2.1,Shelly5
on,25.65,0,4571,2.09,Shelly5
on,25.65,0,4571,2.09,Shelly5
on,25.71,0,4571,2.05,Shelly5
on,25.71,0,4571,2.05,Shelly5
on,25.65,0,4571,2.17,Shelly5
on,25.65,0,4571,2.17,Shelly5
on,25.53,0,4573,2.14,Shelly5
on,25.53,0,4573,2.14,Shelly5
on,25.17,0,4573,2.18,Shelly5
on,25.17,0,4573,2.18,Shelly5
on,26.43,0,4573,2.14,Shelly5
on,26.43,0,4573,2.14,Shelly5
on,26.31,0,4575,2.01,Shelly5
on,26.31,0,4575,2.01,Shelly5
on,25.95,0,4575,2.11,Shelly5
on,25.95,0,4575,2.11,Shelly5
on,25.35,0,4575,2.13,Shelly5
on,25.35,0,4575,2.13,Shelly5
on,25.53,0,4577,2.08,Shelly5
on,25.53,0,4577,2.08,Shelly5
on,25.83,0,4577,2.11,Shelly5
on,25.83,0,4577,2.11,Shelly5
on,26.01,0,4577,2.11,Shelly5
on,26.01,0,4577,2.11,Shelly5
on,25.29,0,4580,2.12,Shelly5
on,25.29,0,4580,2.12,Shelly5
on,25.77,0,4580,2.16,Shelly5
on,25.77,0,4580,2.16,Shelly5
on,25.59,0,4580,2.09,Shelly5
on,25.59,0,4580,2.09,Shelly5
on,25.53,0,4582,2.12,Shelly5
on,25.53,0,4582,2.12,Shelly5
on,25.77,0,4582,1.98,Shelly5
on,25.77,0,4582,1.98,Shelly5
on,26.19,0,4582,2.11,Shelly5
on,26.19,0,4582,2.11,Shelly5
on,25.95,0,4584,2.17,Shelly5
on,25.95,0,4584,2.17,Shelly5
on,25.71,0,4584,2.12,Shelly5
on,25.71,0,4584,2.12,Shelly5
on,25.23,0,4584,2.12,Shelly5
on,25.23,0,4584,2.12,Shelly5
on,25.23,0,4586,2.08,Shelly5
on,25.23,0,4586,2.08,Shelly5
on,25.83,0,4586,2.05,Shelly5
on,25.83,0,4586,2.05,Shelly5
on,25.95,0,4586,2.08,Shelly5
on,25.95,0,4586,2.08,Shelly5
on,25.95,0,4588,2.09,Shelly5
on,25.95,0,4588,2.09,Shelly5
on,25.23,0,4588,2.04,Shelly5
on,25.23,0,4588,2.04,Shelly5
on,25.59,0,4588,2.12,Shelly5
on,25.59,0,4588,2.12,Shelly5
on,26.19,0,4590,2.25,Shelly5
on,26.19,0,4590,2.25,Shelly5
on,26.19,0,4590,2.16,Shelly5
on,26.19,0,4590,2.16,Shelly5
on,25.89,0,4590,2.09,Shelly5
on,25.89,0,4590,2.09,Shelly5
on,25.83,0,4592,2.11,Shelly5
on,25.83,0,4592,2.11,Shelly5
on,25.89,0,4592,2.23,Shelly5
on,25.89,0,4592,2.23,Shelly5
on,25.95,0,4592,2.14,Shelly5
on,25.95,0,4592,2.14,Shelly5
on,25.83,0,4594,2.14,Shelly5
on,25.83,0,4594,2.14,Shelly5
on,25.65,0,4594,2.14,Shelly5
on,25.65,0,4594,2.14,Shelly5
on,25.53,0,4594,2.04,Shelly5
on,25.53,0,4594,2.04,Shelly5
on,25.23,0,4597,2.2,Shelly5
on,25.23,0,4597,2.2,Shelly5
on,25.71,0,4597,2.12,Shelly5
on,25.71,0,4597,2.12,Shelly5
on,26.43,0,4597,2.1,Shelly5
on,26.43,0,4597,2.1,Shelly5
on,25.47,0,4599,1.99,Shelly5
on,25.47,0,4599,1.99,Shelly5
on,25.71,0,4599,2.19,Shelly5
on,25.71,0,4599,2.19,Shelly5
on,25.83,0,4599,2.19,Shelly5
on,25.83,0,4599,2.19,Shelly5
on,25.83,0,4601,2.06,Shelly5
on,25.83,0,4601,2.06,Shelly5
on,25.59,0,4601,2.08,Shelly5
on,25.59,0,4601,2.08,Shelly5
on,25.83,0,4601,2.11,Shelly5
on,25.83,0,4601,2.11,Shelly5
on,25.83,0,4603,2.06,Shelly5
on,25.83,0,4603,2.06,Shelly5
on,25.77,0,4603,2.2,Shelly5
on,25.77,0,4603,2.2,Shelly5
on,25.59,0,4603,2.09,Shelly5
on,25.59,0,4603,2.09,Shelly5
on,25.65,0,4605,2.07,Shelly5
on,25.65,0,4605,2.07,Shelly5
on,25.71,0,4605,2.09,Shelly5
on,25.71,0,4605,2.09,Shelly5
on,25.89,0,4605,2.13,Shelly5
on,25.89,0,4605,2.13,Shelly5
on,26.25,0,4607,2.17,Shelly5
on,26.25,0,4607,2.17,Shelly5
on,25.35,0,4607,2.04,Shelly5
on,25.35,0,4607,2.04,Shelly5
on,25.71,0,4607,2.09,Shelly5
on,25.71,0,4607,2.09,Shelly5
on,25.77,0,4609,2.21,Shelly5
on,25.77,0,4609,2.21,Shelly5
on,26.01,0,4609,2.06,Shelly5
on,26.01,0,4609,2.06,Shelly5
on,25.29,0,4609,2.07,Shelly5
on,25.29,0,4609,2.07,Shelly5
on,25.89,0,4611,2.13,Shelly5
on,25.89,0,4611,2.13,Shelly5
on,25.53,0,4611,2.06,Shelly5
on,25.53,0,4611,2.06,Shelly5
on,25.89,0,4611,2.12,Shelly5
on,25.89,0,4611,2.12,Shelly5
on,26.07,0,4613,2.06,Shelly5
on,26.07,0,4613,2.06,Shelly5
on,26.37,0,4613,2.11,Shelly5
on,26.37,0,4613,2.11,Shelly5
on,26.31,0,4613,2.16,Shelly5
on,26.31,0,4613,2.16,Shelly5
on,25.65,0,4616,2.01,Shelly5
on,25.65,0,4616,2.01,Shelly5
on,25.95,0,4616,2.08,Shelly5
on,25.95,0,4616,2.08,Shelly5
on,26.01,0,4616,2.15,Shelly5
on,26.01,0,4616,2.15,Shelly5
on,25.35,0,4618,2.04,Shelly5
on,25.35,0,4618,2.04,Shelly5
on,25.53,0,4618,2.08,Shelly5
on,25.53,0,4618,2.08,Shelly5
on,25.89,0,4618,2.06,Shelly5
on,25.89,0,4618,2.06,Shelly5
on,25.17,0,4620,2.09,Shelly5
on,25.17,0,4620,2.09,Shelly5
on,25.95,0,4620,2.16,Shelly5
on,25.95,0,4620,2.16,Shelly5
on,26.49,0,4620,2.11,Shelly5
on,26.49,0,4620,2.11,Shelly5
on,26.31,0,4622,2.05,Shelly5
on,26.31,0,4622,2.05,Shelly5
on,25.59,0,4622,2.06,Shelly5
on,25.59,0,4622,2.06,Shelly5
on,25.29,0,4622,2.13,Shelly5
on,25.29,0,4622,2.13,Shelly5
on,25.59,0,4624,2.15,Shelly5
on,25.59,0,4624,2.15,Shelly5
on,25.1,0,4624,2.06,Shelly5
on,25.1,0,4624,2.06,Shelly5
on,25.53,0,4624,2.14,Shelly5
on,25.53,0,4624,2.14,Shelly5
on,25.47,0,4626,2.04,Shelly5
on,25.47,0,4626,2.04,Shelly5
on,25.35,0,4626,2.21,Shelly5
on,25.35,0,4626,2.21,Shelly5
on,25.83,0,4626,2.12,Shelly5
on,25.83,0,4626,2.12,Shelly5
on,25.95,0,4628,2.13,Shelly5
on,25.95,0,4628,2.13,Shelly5
on,26.37,0,4628,2.07,Shelly5
on,26.37,0,4628,2.07,Shelly5
on,25.89,0,4628,2.05,Shelly5
on,25.89,0,4628,2.05,Shelly5
on,25.53,0,4630,2.11,Shelly5
on,25.53,0,4630,2.11,Shelly5
on,25.89,0,4630,2.14,Shelly5
on,25.89,0,4630,2.14,Shelly5
on,25.47,0,4630,2.19,Shelly5
on,25.47,0,4630,2.19,Shelly5
on,25.47,0,4632,2.18,Shelly5
on,25.47,0,4632,2.18,Shelly5
on,25.59,0,4632,2.03,Shelly5
on,25.59,0,4632,2.03,Shelly5
on,25.83,0,4632,2.17,Shelly5
on,25.83,0,4632,2.17,Shelly5
on,25.1,0,4635,2.16,Shelly5
on,25.1,0,4635,2.16,Shelly5
on,25.83,0,4635,2.14,Shelly5
on,25.83,0,4635,2.14,Shelly5
on,25.29,0,4635,2.04,Shelly5
on,25.29,0,4635,2.04,Shelly5
on,26.07,0,4637,2.17,Shelly5
on,26.07,0,4637,2.17,Shelly5
on,26.43,0,4637,2.11,Shelly5
on,26.43,0,4637,2.11,Shelly5
on,26.19,0,4637,2.17,Shelly5
on,26.19,0,4637,2.17,Shelly5
on,25.59,0,4639,2.15,Shelly5
on,25.59,0,4639,2.15,Shelly5
on,25.95,0,4639,2.17,Shelly5
on,25.95,0,4639,2.17,Shelly5
on,25.77,0,4639,2.11,Shelly5
on,25.77,0,4639,2.11,Shelly5
on,25.53,0,4641,2.12,Shelly5
on,25.53,0,4641,2.12,Shelly5
on,25.77,0,4641,2.1,Shelly5
on,25.77,0,4641,2.1,Shelly5
on,25.89,0,4641,2.08,Shelly5
on,25.89,0,4641,2.08,Shelly5
on,25.35,0,4643,2.05,Shelly5
on,25.35,0,4643,2.05,Shelly5
on,25.23,0,4643,2.14,Shelly5
on,25.23,0,4643,2.14,Shelly5
on,26.31,0,4643,2.02,Shelly5
on,26.31,0,4643,2.02,Shelly5
on,26.31,0,4645,2.13,Shelly5
on,26.31,0,4645,2.13,Shelly5
on,25.59,0,4645,2.15,Shelly5
on,25.59,0,4645,2.15,Shelly5
on,25.83,0,4645,2.1,Shelly5
on,25.83,0,4645,2.1,Shelly5
on,25.23,0,4647,2.18,Shelly5
on,25.23,0,4647,2.18,Shelly5
on,25.89,0,4647,2.14,Shelly5
on,25.89,0,4647,2.14,Shelly5
on,25.77,0,4647,2.09,Shelly5
on,25.77,0,4647,2.09,Shelly5
on,25.89,0,4649,1.98,Shelly5
on,25.89,0,4649,1.98,Shelly5
on,25.35,0,4649,2.19,Shelly5
on,25.35,0,4649,2.19,Shelly5
on,25.29,0,4649,2.18,Shelly5
on,25.29,0,4649,2.18,Shelly5
on,25.71,0,4651,2.09,Shelly5
on,25.71,0,4651,2.09,Shelly5
on,26.49,0,4651,2.13,Shelly5
on,26.49,0,4651,2.13,Shelly5
on,26.19,0,4651,2.1,Shelly5
on,26.19,0,4651,2.1,Shelly5
on,25.89,0,4654,2.1,Shelly5
on,25.89,0,4654,2.1,Shelly5
on,26.07,0,4654,2.07,Shelly5
on,26.07,0,4654,2.07,Shelly5
on,25.53,0,4654,2.07,Shelly5
on,25.53,0,4654,2.07,Shelly5
on,25.71,0,4656,2.1,Shelly5
on,25.71,0,4656,2.1,Shelly5
on,25.77,0,4656,2.1,Shelly5
on,25.77,0,4656,2.1,Shelly5
on,25.47,0,4656,2.08,Shelly5
on,25.47,0,4656,2.08,Shelly5
on,25.77,0,4658,2.18,Shelly5
on,25.77,0,4658,2.18,Shelly5
on,25.29,0,4658,2.14,Shelly5
on,25.29,0,4658,2.14,Shelly5
on,25.77,0,4658,2.11,Shelly5
on,25.77,0,4658,2.11,Shelly5
on,26.31,0,4660,2.15,Shelly5
on,26.31,0,4660,2.15,Shelly5
on,25.77,0,4660,2.15,Shelly5
on,25.77,0,4660,2.15,Shelly5
on,25.89,0,4660,2.13,Shelly5
on,25.89,0,4660,2.13,Shelly5
on,25.95,0,4662,2.06,Shelly5
on,25.95,0,4662,2.06,Shelly5
on,25.95,0,4662,2.16,Shelly5
on,25.95,0,4662,2.16,Shelly5
on,25.83,0,4662,2.16,Shelly5
on,25.83,0,4662,2.16,Shelly5
on,25.59,0,4664,2.17,Shelly5
on,25.59,0,4664,2.17,Shelly5
on,25.59,0,4664,2.15,Shelly5
on,25.59,0,4664,2.15,Shelly5
on,25.89,0,4664,2.12,Shelly5
on,25.89,0,4664,2.12,Shelly5
on,25.83,0,4666,2.2,Shelly5
on,25.83,0,4666,2.2,Shelly5
on,25.77,0,4666,2.06,Shelly5
on,25.77,0,4666,2.06,Shelly5
on,26.37,0,4666,2.11,Shelly5
on,26.37,0,4666,2.11,Shelly5
on,26.07,0,4668,2.16,Shelly5
on,26.07,0,4668,2.16,Shelly5
on,25.17,0,4668,2.05,Shelly5
on,25.17,0,4668,2.05,Shelly5
on,25.77,0,4668,2.15,Shelly5
on,25.77,0,4668,2.15,Shelly5
on,25.53,0,4670,2.07,Shelly5
on,25.53,0,4670,2.07,Shelly5
on,25.17,0,4670,2.13,Shelly5
on,25.17,0,4670,2.13,Shelly5
on,25.17,0,4670,2.15,Shelly5
on,25.17,0,4670,2.15,Shelly5
on,25.89,0,4672,2.22,Shelly5
on,25.89,0,4672,2.22,Shelly5
on,25.71,0,4672,2.17,Shelly5
on,25.71,0,4672,2.17,Shelly5
on,25.29,0,4672,2.16,Shelly5
on,25.29,0,4672,2.16,Shelly5
on,25.1,0,4675,2.27,Shelly5
on,25.1,0,4675,2.27,Shelly5
on,26.31,0,4675,2.21,Shelly5
on,26.31,0,4675,2.21,Shelly5
on,26.07,0,4675,2.03,Shelly5
on,26.07,0,4675,2.03,Shelly5
on,25.53,0,4677,2.13,Shelly5
on,25.53,0,4677,2.13,Shelly5
on,25.29,0,4677,2.09,Shelly5
on,25.29,0,4677,2.09,Shelly5
on,25.83,0,4677,2.16,Shelly5
on,25.83,0,4677,2.16,Shelly5
on,25.29,0,4679,2.12,Shelly5
on,25.29,0,4679,2.12,Shelly5
on,25.29,0,4679,2.24,Shelly5
on,25.29,0,4679,2.24,Shelly5
on,25.65,0,4679,2.11,Shelly5
on,25.65,0,4679,2.11,Shelly5
on,25.53,0,4681,2.09,Shelly5
on,25.53,0,4681,2.09,Shelly5
on,25.77,0,4681,2.13,Shelly5
on,25.77,0,4681,2.13,Shelly5
on,25.17,0,4681,2.18,Shelly5
on,25.17,0,4681,2.18,Shelly5
on,26.25,0,4683,2.18,Shelly5
on,26.25,0,4683,2.18,Shelly5
on,26.07,0,4683,2.09,Shelly5
on,26.07,0,4683,2.09,Shelly5
on,25.77,0,4683,2.06,Shelly5
on,25.77,0,4683,2.06,Shelly5
on,25.83,0,4685,2.16,Shelly5
on,25.83,0,4685,2.16,Shelly5
on,25.71,0,4685,2.07,Shelly5
on,25.71,0,4685,2.07,Shelly5
on,25.89,0,4685,2.1,Shelly5
on,25.89,0,4685,2.1,Shelly5
on,25.89,0,4687,2.21,Shelly5
on,25.89,0,4687,2.21,Shelly5
on,25.71,0,4687,2.11,Shelly5
on,25.71,0,4687,2.11,Shelly5
on,25.71,0,4687,2.15,Shelly5
on,25.71,0,4687,2.15,Shelly5
on,25.47,0,4689,2.08,Shelly5
