sep=,
"Time","W.mean"
1664433000000,16.088636363636372
1664433900000,16.005714285714287
1664434800000,16.03243243243243
1664435700000,16.011764705882353
1664436600000,16.01951219512195
1664437500000,16.12105263157895
1664438400000,16.288372093023256
1664439300000,16.163636363636368
1664440200000,16.23243243243243
1664441100000,16.361538461538455
1664442000000,16.526829268292683
1664442900000,16.575000000000006
1664443800000,16.642500000000005
1664444700000,16.60454545454546
1664445600000,16.514634146341468
1664446500000,16.35641025641026
1664447400000,16.090625000000006
1664448300000,16.065853658536586
1664449200000,15.989473684210523
1664450100000,17.982499999999998
1664451000000,16.04594594594595
1664451900000,16.080000000000002
1664452800000,16.192682926829274
1664453700000,16.395833333333332
1664454600000,16.630303030303033
1664455500000,16.75789473684211
1664456400000,16.494999999999997
1664457300000,16.540000000000003
1664458200000,16.776315789473685
1664459100000,16.513636363636362
1664460000000,16.305128205128202
1664460900000,16.181250000000002
1664461800000,16.224390243902445
1664462700000,16.24358974358974
1664463600000,16.384210526315787
1664464500000,16.12
1664465400000,240.28734177215185
1664466300000,230.8664000000001
1664467200000,222.52027027027026
1664468100000,207.059477124183
1664469000000,225.2840909090909
1664469900000,227.39518072289155
1664470800000,284.51134020618554
1664471700000,245.04487179487185
1664472600000,114.52666666666666
1664473500000,130.88163265306125
1664474400000,140.53690476190474
1664475300000,129.04925373134324
1664476200000,126.25757575757571
1664477100000,174.49741379310348
1664478000000,173.41376811594196
1664478900000,16.042857142857144
1664479800000,16.03488372093024
1664480700000,16.145238095238103
1664481600000,16.15121951219513
1664482500000,16.103225806451615
1664483400000,16.16756756756757
1664484300000,16.244444444444444
1664485200000,16.26279069767442
1664486100000,16.28372093023256
1664487000000,16.412121212121214
1664487900000,22.24358974358974
1664488800000,16.466666666666672
1664489700000,18.979591836734702
1664490600000,16.217948717948723
1664491500000,16.200000000000006
1664492400000,16.12777777777778
1664493300000,16.126315789473693
1664494200000,18.630555555555564
1664495100000,16.226190476190474
1664496000000,16.245
1664496900000,16.26578947368421
1664497800000,19.614634146341466
1664498700000,19.42666666666666
1664499600000,16.2875
1664500500000,16.313888888888886
1664501400000,18.01458333333333
1664502300000,16.32380952380952
1664503200000,16.34999999999999
1664504100000,16.302631578947366
1664505000000,16.24722222222222
1664505900000,16.20526315789474
1664506800000,16.08666666666667
1664507700000,18.051162790697678
1664508600000,16.169444444444448
1664509500000,16.144117647058827
1664510400000,16.05945945945946
1664511300000,15.951219512195118
1664512200000,15.907499999999994
1664513100000,16.06428571428572
1664514000000,17.797872340425535
1664514900000,15.962857142857137
1664515800000,17.597826086956513
1664516700000,15.870270270270264
1664517600000,18.002499999999994
1664518500000,15.89166666666666
1664519400000,16.195454545454552
1664520300000,16.238461538461536
1664521200000,16.006976744186044
1664522100000,16.0125
1664523000000,16.230232558139537
1664523900000,16.354999999999993
1664524800000,16.47333333333333
1664525700000,16.475609756097562
1664526600000,16.571428571428573
1664527500000,18.74634146341464
1664528400000,16.43846153846153
1664529300000,16.397619047619052
1664530200000,16.55483870967742
1664531100000,16.551282051282048
1664532000000,16.634146341463424
1664532900000,16.723809523809525
1664533800000,16.692307692307693
1664534700000,16.64146341463415
1664535600000,16.693181818181817
1664536500000,16.81714285714286
1664537400000,16.65744680851065
1664538300000,16.388235294117642
1664539200000,16.477777777777774
1664540100000,16.49756097560975
1664541000000,16.571052631578947
1664541900000,16.597777777777786
1664542800000,16.54418604651163
1664543700000,16.432352941176468
1664544600000,16.527272727272727
1664545500000,16.48780487804878
1664546400000,16.24285714285715
1664547300000,16.469047619047622
1664548200000,16.47
1664549100000,16.316279069767443
1664550000000,16.114285714285717
1664550900000,16.135555555555555
1664551800000,16.267567567567564
1664552700000,16.22894736842106
1664553600000,16.175
1664554500000,16.09444444444445
1664555400000,16.03235294117647
1664556300000,16.00625
1664557200000,16.05
1664558100000,16.05454545454546
1664559000000,15.926829268292677
1664559900000,15.902272727272726
1664560800000,18.93448275862069
1664561700000,15.970588235294114
1664562600000,15.912499999999998
1664563500000,16.004651162790697
1664564400000,18.28108108108108
1664565300000,16.136111111111113
1664566200000,16.130000000000003
1664567100000,16.235999999999997
1664568000000,16.15666666666667
1664568900000,16.153488372093033
1664569800000,16.242424242424246
1664570700000,16.236585365853664
1664571600000,16.25609756097561
1664572500000,16.0734693877551
1664573400000,16.082000000000004
1664574300000,19.25227272727274
1664575200000,16.220454545454547
1664576100000,16.210638297872343
1664577000000,16.217073170731705
1664577900000,19.2108695652174
1664578800000,16.220454545454547
1664579700000,16.169565217391305
1664580600000,16.25111111111111
1664581500000,18.5076923076923
1664582400000,16.38863636363636
1664583300000,16.369999999999997
1664584200000,16.419999999999995
1664585100000,19.674999999999997
1664586000000,16.277777777777786
1664586900000,18.070833333333336
1664587800000,16.246808510638303
1664588700000,18.21162790697674
1664589600000,16.31224489795918
1664590500000,16.375609756097553
1664591400000,16.345945945945946
1664592300000,16.32666666666666
1664593200000,16.277777777777775
1664594100000,16.34047619047619
1664595000000,16.294736842105266
1664595900000,16.2452380952381
1664596800000,16.158536585365855
1664597700000,17.797959183673477
1664598600000,16.289130434782606
1664599500000,18.217777777777783
1664600400000,16.227027027027027
1664601300000,16.108571428571434
1664602200000,16.083720930232566
1664603100000,18.269999999999996
1664604000000,16.22972972972973
1664604900000,19.43636363636363
1664605800000,16.182926829268297
1664606700000,16.336363636363636
1664607600000,18.14999999999999
1664608500000,226.7065693430657
1664609400000,222.41071428571428
1664610300000,215.83873239436616
1664611200000,205.32941176470572
1664612100000,208.30134228187927
1664613000000,213.86401869158863
1664613900000,204.5052980132451
1664614800000,208.91063829787223
1664615700000,199.12794117647056
1664616600000,96.45419847328242
1664617500000,94.01235955056178
1664618400000,114.57662337662342
1664619300000,107.05316455696206
1664620200000,98.92222222222222
1664621100000,88.21000000000001
1664622000000,88.13854166666665
1664622900000,90.08536585365856
1664623800000,88.68970588235294
1664624700000,88.03956043956045
1664625600000,87.5375
1664626500000,90.36612903225803
1664627400000,88.82564102564108
1664628300000,87.18880597014928
1664629200000,87.70714285714288
1664630100000,94.26354166666668
1664631000000,101.34811320754714
1664631900000,90.3495145631068
1664632800000,87.97073170731707
1664633700000,180.68454545454546
1664634600000,204.08349514563105
1664635500000,208.37555555555554
1664636400000,203.14814814814818
1664637300000,211.20878378378376
1664638200000,210.55478260869563
1664639100000,204.04811320754726
1664640000000,147.91549295774647
1664640900000,181.40981595092023
1664641800000,194.65000000000003
1664642700000,92.39818181818181
1664643600000,86.39777777777779
1664644500000,86.52282608695654
1664645400000,86.87368421052635
1664646300000,89.49292929292929
1664647200000,120.90072463768111
1664648100000,211.9147208121828
1664649000000,171.46999999999997
1664649900000,86.80077519379842
1664650800000,86.65174825174819
1664651700000,90.06034482758616
1664652600000,95.36902654867252
1664653500000,99.86511627906974
1664654400000,93.1952380952381
1664655300000,89.42571428571429
1664656200000,87.83591549295775
1664657100000,86.26199999999997
1664658000000,87.01428571428566
1664658900000,89.52999999999996
1664659800000,87.49716981132072
1664660700000,86.40081967213118
1664661600000,87.42363636363635
1664662500000,88.0723684210526
1664663400000,89.34867256637166
1664664300000,86.43947368421048
1664665200000,116.1369565217391
1664666100000,114.52159090909095
1664667000000,109.35267857142851
1664667900000,109.90105263157895
1664668800000,117.5127777777778
1664669700000,137.90896551724134
1664670600000,135.99871794871794
1664671500000,135.13956043956043
1664672400000,136.62388059701496
1664673300000,138.58593750000006
1664674200000,129.39718309859154
1664675100000,139.18358208955223
1664676000000,138.18714285714287
1664676900000,134.68923076923076
1664677800000,130.79843749999998
1664678700000,125.21384615384613
1664679600000,124.87377049180327
1664680500000,127.61451612903225
1664681400000,127.69384615384618
1664682300000,124.73124999999999
1664683200000,124.96721311475407
1664684100000,127.57343749999998
1664685000000,126.8633333333333
1664685900000,125.9796875
1664686800000,124.96984126984127
1664687700000,127.53809523809524
1664688600000,127.20923076923077
1664689500000,133.92058823529416
1664690400000,130.14571428571426
1664691300000,130.1142857142857
1664692200000,129.98870967741934
1664693100000,129.25937499999998
1664694000000,127.3371428571429
1664694900000,140.0417721518987
1664695800000,132.58571428571432
1664696700000,130.11111111111111
1664697600000,166.53908045977008
1664698500000,222.9740458015266
1664699400000,223.02326732673276
1664700300000,223.68619047619043
1664701200000,210.95624999999998
1664702100000,198.59690721649483
1664703000000,204.39075630252103
1664703900000,216.7764705882352
1664704800000,203.0912500000001
1664705700000,194.3461538461539
1664706600000,120.81414141414136
1664707500000,173.25476190476192
1664708400000,217.16513761467897
1664709300000,203.37619047619054
1664710200000,196.87000000000003
1664711100000,197.45245901639348
1664712000000,197.27419354838707
1664712900000,202.04067796610173
1664713800000,200.2852459016393
1664714700000,205.9959595959595
1664715600000,204.71812500000004
1664716500000,204.03035714285713
1664717400000,209.58197674418608
1664718300000,205.0304761904762
1664719200000,173.95520833333333
1664720100000,224.57261904761899
1664721000000,221.50084745762717
1664721900000,198.81999999999996
1664722800000,209.5424581005585
1664723700000,205.42127659574462
1664724600000,99.20606060606056
1664725500000,95.39632352941172
1664726400000,105.1056603773585
1664727300000,101.49523809523808
1664728200000,99.32970297029706
1664729100000,88.57766990291262
1664730000000,87.6528455284553
1664730900000,140.59680851063828
1664731800000,109.96942148760326
1664732700000,168.4894039735099
1664733600000,241.84899328859052
1664734500000,278.31641791044774
1664735400000,265.4296296296296
1664736300000,274.1133333333333
1664737200000,276.0098360655738
1664738100000,266.0522123893806
1664739000000,276.6298507462687
1664739900000,272.5208333333333
1664740800000,210.61785714285716
1664741700000,16.544736842105266
1664742600000,16.526829268292687
1664743500000,16.633333333333336
1664744400000,16.700000000000006
1664745300000,16.512820512820507
1664746200000,16.44390243902439
1664747100000,16.529999999999998
1664748000000,16.409090909090907
1664748900000,16.7051282051282
1664749800000,16.83170731707317
1664750700000,16.438235294117646
1664751600000,16.457894736842103
1664752500000,16.45405405405405
1664753400000,16.457446808510632
1664754300000,18.50638297872341
1664755200000,16.570000000000004
1664756100000,16.54166666666667
1664757000000,16.60789473684211
1664757900000,18.914285714285718
1664758800000,16.640000000000004
1664759700000,16.626190476190484
1664760600000,20.848484848484855
1664761500000,16.62631578947369
1664762400000,16.56153846153846
1664763300000,20.148936170212767
1664764200000,16.520512820512824
1664765100000,16.493548387096773
1664766000000,16.55
1664766900000,16.455263157894734
1664767800000,16.36944444444444
1664768700000,16.49318181818182
1664769600000,16.56744186046512
1664770500000,16.415625
1664771400000,16.3925
1664772300000,16.32444444444445
1664773200000,16.33636363636363
1664774100000,16.231578947368423
1664775000000,16.165625000000002
1664775900000,16.283870967741937
1664776800000,18.235000000000007
1664777700000,16.223809523809532
1664778600000,16.21951219512195
1664779500000,16.375757575757575
1664780400000,16.564000000000007
1664781300000,16.632558139534886
1664782200000,16.70227272727273
1664783100000,16.661290322580648
1664784000000,16.588372093023253
1664784900000,16.450000000000003
1664785800000,19.539999999999996
1664786700000,16.405882352941177
1664787600000,16.580000000000002
1664788500000,16.545
1664789400000,18.29
1664790300000,16.535000000000004
1664791200000,16.73448275862069
1664792100000,16.88260869565217
1664793000000,16.873684210526307
1664793900000,16.982352941176476
1664794800000,17.024390243902435
1664795700000,16.97073170731707
1664796600000,17.004878048780487
1664797500000,16.934210526315784
1664798400000,16.849999999999994
1664799300000,16.886111111111106
1664800200000,16.841025641025634
1664801100000,16.73000000000001
1664802000000,18.57209302325582
1664802900000,16.780487804878053
1664803800000,18.984615384615388
1664804700000,16.97142857142857
1664805600000,16.978378378378377
1664806500000,16.995652173913047
1664807400000,20.378048780487795
1664808300000,16.673170731707323
1664809200000,16.54186046511628
1664810100000,18.36666666666666
1664811000000,16.349999999999994
1664811900000,16.466666666666665
1664812800000,19.58181818181818
1664813700000,16.36666666666666
1664814600000,16.344444444444438
1664815500000,256.17011494252876
1664816400000,308.0848837209301
1664817300000,291.5804347826087
1664818200000,263.2754716981132
1664819100000,224.4362499999999
1664820000000,221.66954314720806
1664820900000,219.29263157894744
1664821800000,218.3171874999998
1664822700000,207.57567567567563
1664823600000,111.61153846153849
1664824500000,87.86331360946753
1664825400000,88.07810218978096
1664826300000,90.04027777777777
1664827200000,90.32121212121213
1664828100000,87.59999999999998
1664829000000,83.69749999999999
1664829900000,16.341025641025634
1664830800000,16.364285714285707
1664831700000,18.625581395348835
1664832600000,16.523529411764706
1664833500000,16.514583333333334
1664834400000,16.47142857142857
1664835300000,16.614285714285717
1664836200000,16.600000000000005
1664837100000,16.637500000000003
1664838000000,16.562500000000004
1664838900000,16.61666666666667
1664839800000,18.5088888888889
1664840700000,19.69347826086957
1664841600000,16.65833333333334
1664842500000,16.700000000000003
1664843400000,16.69767441860466
1664844300000,16.700000000000003
1664845200000,16.741860465116282
1664846100000,16.722727272727273
1664847000000,16.76756756756757
1664847900000,16.710256410256413
1664848800000,16.715000000000003
1664849700000,18.473333333333343
1664850600000,16.558536585365857
1664851500000,16.560000000000002
1664852400000,16.63055555555555
1664853300000,16.32857142857143
1664854200000,18.295918367346943
1664855100000,16.477272727272723
1664856000000,18.24186046511628
1664856900000,16.290697674418603
1664857800000,16.346511627906978
1664858700000,16.23255813953488
1664859600000,68.82456140350877
1664860500000,231.85434782608698
1664861400000,221.71164383561643
1664862300000,174.75564516129035
1664863200000,18.98484848484848
1664864100000,16.363043478260874
1664865000000,16.231578947368423
1664865900000,16.202631578947365
1664866800000,16.26315789473684
1664867700000,16.25609756097561
1664868600000,16.226190476190478
1664869500000,16.28378378378378
1664870400000,16.495000000000005
1664871300000,18.53488372093023
1664872200000,16.45897435897436
1664873100000,16.592105263157897
1664874000000,16.85151515151515
1664874900000,16.693333333333335
1664875800000,16.737499999999994
1664876700000,16.54166666666667
1664877600000,16.908695652173908
1664878500000,17.00243902439025
1664879400000,16.962500000000002
1664880300000,17.007894736842104
1664881200000,16.98378378378378
1664882100000,16.93589743589743
1664883000000,16.994444444444444
1664883900000,16.99230769230769
1664884800000,17.023076923076925
1664885700000,16.988095238095237
1664886600000,17.054545454545462
1664887500000,16.982978723404255
1664888400000,17.032608695652176
1664889300000,16.95681818181818
1664890200000,16.74634146341464
1664891100000,16.658974358974366
1664892000000,16.58636363636364
1664892900000,16.49189189189189
1664893800000,16.47272727272727
1664894700000,16.46774193548387
1664895600000,16.48292682926829
1664896500000,16.442424242424238
1664897400000,228.10828025477707
1664898300000,215.77916666666673
1664899200000,151.25333333333327
1664900100000,222.11199999999994
1664901000000,215.4359550561798
1664901900000,221.2790322580646
1664902800000,222.7005649717515
1664903700000,219.02320441988945
1664904600000,211.4092857142858
1664905500000,211.855
1664906400000,160.28390804597703
1664907300000,213.48749999999993
1664908200000,211.11382113821145
1664909100000,208.23648648648654
1664910000000,202.6398305084746
1664910900000,204.95294117647057
1664911800000,216.328025477707
1664912700000,215.8885245901638
1664913600000,189.6461538461539
1664914500000,88.4072727272727
1664915400000,86.87204301075269
1664916300000,89.43206106870225
1664917200000,16.484313725490196
1664918100000,16.494999999999997
1664919000000,16.490909090909096
1664919900000,16.605882352941176
1664920800000,16.65476190476191
1664921700000,16.558974358974364
1664922600000,16.66666666666667
1664923500000,16.61428571428572
1664924400000,16.56842105263158
1664925300000,16.530000000000005
1664926200000,16.578723404255314
1664927100000,16.624444444444446
1664928000000,16.651111111111117
1664928900000,16.554054054054053
1664929800000,16.447222222222223
1664930700000,18.6780487804878
1664931600000,16.657692307692315
1664932500000,16.69090909090909
1664933400000,16.636170212765958
1664934300000,16.565116279069763
1664935200000,19.28461538461539
1664936100000,16.711764705882356
1664937000000,16.643243243243248
1664937900000,16.559459459459465
1664938800000,16.461538461538456
1664939700000,16.388888888888886
1664940600000,16.4375
1664941500000,16.389743589743585
1664942400000,16.4
1664943300000,16.369999999999997
1664944200000,18.149999999999995
1664945100000,16.470270270270262
1664946000000,16.364102564102563
1664946900000,70.16111111111111
1664947800000,222.1151898734177
1664948700000,184.43235294117642
1664949600000,16.35945945945946
1664950500000,16.295744680851058
1664951400000,16.32682926829268
1664952300000,16.329787234042545
1664953200000,16.402777777777775
1664954100000,16.31621621621622
1664955000000,16.23421052631579
1664955900000,16.213157894736845
1664956800000,16.488888888888887
1664957700000,16.283720930232555
1664958600000,16.30232558139534
1664959500000,18.13829787234042
1664960400000,16.388095238095232
1664961300000,16.31351351351351
1664962200000,16.28666666666667
1664963100000,16.35121951219512
1664964000000,16.53255813953489
1664964900000,16.468292682926826
1664965800000,16.4735294117647
1664966700000,16.381395348837206
1664967600000,16.515625
1664968500000,16.477777777777774
1664969400000,16.490697674418605
1664970300000,16.48181818181818
1664971200000,16.353125
1664972100000,16.62564102564103
1664973000000,16.572413793103447
1664973900000,16.35581395348836
1664974800000,16.502857142857142
1664975700000,16.448837209302326
1664976600000,19.475000000000005
1664977500000,16.514634146341457
1664978400000,16.482051282051277
1664979300000,16.423255813953485
1664980200000,16.437777777777768
1664981100000,16.404761904761898
1664982000000,19.75
1664982900000,17.864150943396222
1664983800000,16.44545454545454
1664984700000,16.494444444444444
1664985600000,145.6454545454545
1664986500000,226.987570621469
1664987400000,216.20875000000007
1664988300000,224.31387283236987
1664989200000,228.9068965517241
1664990100000,218.79710144927535
1664991000000,207.9121212121212
1664991900000,204.54032258064515
1664992800000,214.14384615384606
1664993700000,220.89751243781092
1664994600000,229.53798076923067
1664995500000,225.54814814814816
1664996400000,225.22545454545465
1664997300000,226.5063106796117
1664998200000,223.52320441988937
1664999100000,219.02887323943665
1665000000000,172.9094594594594
1665000900000,96.61555555555557
1665001800000,95.28962264150945
1665002700000,94.1368932038835
1665003600000,85.43617021276594
1665004500000,16.48611111111111
1665005400000,16.600000000000005
1665006300000,16.59736842105264
1665007200000,16.55384615384616
1665008100000,16.56136363636364
1665009000000,16.59333333333334
1665009900000,16.525000000000002
1665010800000,16.518367346938778
1665011700000,18.688636363636366
1665012600000,16.61463414634147
1665013500000,16.576470588235292
1665014400000,16.473684210526315
1665015300000,16.562500000000007
1665016200000,16.62978723404256
1665017100000,18.620408163265314
1665018000000,16.679545454545455
1665018900000,18.2375
1665019800000,16.410810810810805
1665020700000,16.42682926829268
1665021600000,16.5
1665022500000,16.447619047619046
1665023400000,16.37021276595744
1665024300000,16.363636363636363
1665025200000,16.54722222222222
1665026100000,16.489189189189187
1665027000000,16.38636363636363
1665027900000,16.28235294117647
1665028800000,16.35555555555555
1665029700000,16.346511627906967
1665030600000,16.2575
1665031500000,16.395744680851067
1665032400000,16.338297872340423
1665033300000,16.251515151515154
1665034200000,16.1375
1665035100000,16.175
1665036000000,16.26153846153846
1665036900000,16.319444444444443
1665037800000,16.347826086956513
1665038700000,18.368181818181817
1665039600000,16.416279069767437
1665040500000,16.289130434782606
1665041400000,16.383720930232553
1665042300000,16.515555555555558
1665043200000,16.638461538461538
1665044100000,16.680555555555557
1665045000000,16.693181818181817
1665045900000,16.670731707317074
1665046800000,16.765909090909084
1665047700000,16.811904761904763
1665048600000,16.626315789473686
1665049500000,16.722727272727273
1665050400000,16.899999999999995
1665051300000,16.984848484848484
1665052200000,16.828260869565213
1665053100000,16.723255813953486
1665054000000,16.78611111111111
1665054900000,16.784090909090903
1665055800000,16.8525
1665056700000,16.97209302325581
1665057600000,16.926315789473684
1665058500000,16.929999999999993
1665059400000,16.885365853658534
1665060300000,16.905555555555555
1665061200000,16.94634146341463
1665062100000,16.983783783783785
1665063000000,17.033333333333335
1665063900000,16.74878048780488
1665064800000,16.714634146341464
1665065700000,16.775
1665066600000,16.729999999999997
1665067500000,16.743902439024392
1665068400000,16.605263157894743
1665069300000,16.656521739130437
1665070200000,16.67894736842106
1665071100000,16.55263157894737
1665072000000,181.33124999999995
1665072900000,218.0678899082569
1665073800000,178.32272727272718
1665074700000,131.85638297872336
1665075600000,137.89325842696633
1665076500000,128.369696969697
1665077400000,128.46527777777777
1665078300000,206.46713286713282
1665079200000,224.97884615384615
1665080100000,220.4132275132277
1665081000000,200.5893333333334
1665081900000,149.0550724637682
1665082800000,207.08875000000006
1665083700000,214.89483870967746
1665084600000,211.43837209302328
1665085500000,215.31818181818204
1665086400000,222.7832369942195
1665087300000,235.00964912280716
1665088200000,232.88800000000003
1665089100000,231.39360000000005
1665090000000,217.17638888888888
1665090900000,231.02972972972972
1665091800000,186.6886597938144
1665092700000,16.47380952380952
1665093600000,16.426315789473684
1665094500000,16.44705882352941
1665095400000,16.51590909090909
1665096300000,16.51951219512195
1665097200000,16.494999999999997
1665098100000,16.486046511627904
1665099000000,16.522857142857145
1665099900000,16.508
1665100800000,16.55121951219513
1665101700000,16.62666666666667
1665102600000,16.52978723404255
1665103500000,16.506249999999998
1665104400000,16.57111111111112
1665105300000,16.567391304347826
1665106200000,16.622222222222227
1665107100000,16.610204081632663
1665108000000,16.70476190476191
1665108900000,16.56904761904762
1665109800000,16.46153846153846
1665110700000,16.40555555555555
1665111600000,16.542857142857144
1665112500000,16.56585365853659
1665113400000,16.444680851063826
1665114300000,16.38571428571428
1665115200000,18.102127659574467
1665116100000,16.50227272727273
1665117000000,16.384615384615383
1665117900000,16.429268292682924
1665118800000,16.314634146341465
1665119700000,16.255
1665120600000,18.193478260869558
1665121500000,16.36428571428571
1665122400000,16.359459459459455
1665123300000,16.342857142857138
1665124200000,18.159999999999993
1665125100000,16.459090909090914
1665126000000,16.33947368421052
1665126900000,16.437142857142856
1665127800000,16.520454545454545
1665128700000,16.605405405405406
1665129600000,16.675675675675677
1665130500000,16.512500000000003
1665131400000,16.482499999999998
1665132300000,16.29189189189189
1665133200000,16.472727272727276
1665134100000,16.691666666666666
1665135000000,16.78333333333333
1665135900000,16.776744186046507
1665136800000,16.926086956521736
1665137700000,18.87692307692307
1665138600000,16.80810810810811
1665139500000,16.794999999999995
1665140400000,16.848780487804877
1665141300000,16.925714285714285
1665142200000,17.002631578947376
1665143100000,17.142553191489373
1665144000000,17.027659574468093
1665144900000,17.094594594594593
1665145800000,17.050000000000004
1665146700000,17.004761904761903
1665147600000,16.98809523809524
1665148500000,16.93255813953488
1665149400000,16.87234042553191
1665150300000,16.9027027027027
1665151200000,16.66976744186047
1665152100000,16.88958333333333
1665153000000,16.858974358974358
1665153900000,16.755000000000003
1665154800000,16.56052631578947
1665155700000,16.456666666666667
1665156600000,16.402564102564096
1665157500000,16.50238095238095
1665158400000,16.45
1665159300000,16.42926829268292
1665160200000,16.525641025641033
1665161100000,16.572093023255814
1665162000000,227.18217054263565
1665162900000,305.7784090909091
1665163800000,296.0512195121951
1665164700000,316.5314049586778
1665165600000,278.9716417910448
1665166500000,206.6855172413793
1665167400000,221.54671532846712
1665168300000,219.0973684210524
1665169200000,28.248979591836722
1665170100000,16.489743589743586
1665171000000,16.52307692307692
1665171900000,16.283720930232562
1665172800000,16.274468085106385
1665173700000,16.502564102564104
1665174600000,16.53111111111111
1665175500000,16.347999999999992
1665176400000,16.321276595744678
1665177300000,16.470731707317068
1665178200000,16.476744186046513
1665179100000,16.644186046511635
1665180000000,16.62619047619048
1665180900000,16.636585365853666
1665181800000,16.502439024390235
1665182700000,16.357446808510634
1665183600000,16.538461538461547
1665184500000,16.499999999999996
1665185400000,16.50232558139535
1665186300000,16.522222222222222
1665187200000,16.457446808510632
1665188100000,16.45853658536585
1665189000000,16.578048780487805
1665189900000,16.540000000000006
1665190800000,16.656250000000007
1665191700000,16.60256410256411
1665192600000,16.64782608695653
1665193500000,16.65365853658537
1665194400000,16.68108108108108
1665195300000,16.47941176470588
1665196200000,16.663157894736845
1665197100000,16.692105263157895
1665198000000,16.641025641025642
1665198900000,16.639024390243907
1665199800000,16.68857142857143
1665200700000,16.62368421052632
1665201600000,16.580000000000002
1665202500000,16.56829268292683
1665203400000,16.429729729729726
1665204300000,16.436585365853652
1665205200000,16.42285714285714
1665206100000,16.521951219512196
1665207000000,16.481632653061226
1665207900000,16.50227272727273
1665208800000,16.517500000000005
1665209700000,16.59444444444445
1665210600000,16.613157894736847
1665211500000,115.64705882352939
1665212400000,111.26382978723407
1665213300000,101.67912087912084
1665214200000,89.88354430379748
1665215100000,87.71151079136688
1665216000000,86.45405405405408
1665216900000,187.48510638297876
1665217800000,228.30960451977387
1665218700000,225.5674074074073
1665219600000,219.20802919708024
1665220500000,226.05744680851058
1665221400000,217.10399999999998
1665222300000,222.08858695652177
1665223200000,207.08749999999998
1665224100000,111.75357142857145
1665225000000,207.98882978723398
1665225900000,207.4191011235955
1665226800000,177.3339130434782
1665227700000,212.99437229437228
1665228600000,206.0202127659574
1665229500000,213.78375634517778
1665230400000,212.50373134328348
1665231300000,171.9395348837209
1665232200000,225.3454545454546
1665233100000,218.06699999999998
1665234000000,220.39736842105265
1665234900000,232.9407407407408
1665235800000,221.6988439306358
1665236700000,214.12830188679243
1665237600000,211.07285714285717
1665238500000,227.72937499999995
1665239400000,227.6115384615384
1665240300000,235.82635135135126
1665241200000,219.72530864197523
1665242100000,215.3206185567008
1665243000000,216.2284615384615
1665243900000,209.59298245614033
1665244800000,219.97028985507242
1665245700000,220.6315436241611
1665246600000,215.31844660194164
1665247500000,202.64225352112675
1665248400000,185.51287878787875
1665249300000,212.09873417721514
1665250200000,135.18591549295775
1665251100000,98.55131578947366
1665252000000,85.49770992366412
1665252900000,86.72448979591839
1665253800000,84.46758620689656
1665254700000,84.7964788732394
1665255600000,84.14012738853506
1665256500000,98.9825581395349
1665257400000,91.60650406504064
1665258300000,84.42745098039212
1665259200000,83.73021582733814
1665260100000,84.02187499999997
1665261000000,84.33907284768212
1665261900000,86.95555555555558
1665262800000,16.58095238095239
1665263700000,16.64166666666667
1665264600000,20.045238095238098
1665265500000,16.427906976744183
1665266400000,218.91730769230782
1665267300000,55.09347826086962
1665268200000,16.393181818181816
1665269100000,16.4
1665270000000,16.412499999999998
1665270900000,16.447499999999998
1665271800000,16.467567567567567
1665272700000,16.48695652173913
1665273600000,16.494594594594595
1665274500000,16.57804878048781
1665275400000,16.540476190476195
1665276300000,19.12285714285715
1665277200000,16.55121951219513
1665278100000,16.561702127659576
1665279000000,16.684444444444445
1665279900000,16.50444444444445
1665280800000,16.565789473684212
1665281700000,16.568421052631578
1665282600000,16.567500000000003
1665283500000,16.55128205128205
1665284400000,16.51891891891892
1665285300000,16.580487804878054
1665286200000,16.568888888888893
1665287100000,16.534782608695654
1665288000000,16.505
1665288900000,16.5
1665289800000,16.52894736842105
1665290700000,16.502857142857142
1665291600000,16.426666666666666
1665292500000,16.414705882352937
1665293400000,16.379166666666674
1665294300000,16.646153846153847
1665295200000,16.392682926829263
1665296100000,16.468421052631584
1665297000000,16.65609756097562
1665297900000,16.68536585365854
1665298800000,16.593750000000004
1665299700000,16.542857142857148
1665300600000,217.18103448275858
1665301500000,251.94695652173903
1665302400000,239.84268292682924
1665303300000,232.82066115702486
1665304200000,228.84175257731948
1665305100000,215.29664429530203
1665306000000,213.54043715847004
1665306900000,212.685945945946
1665307800000,219.38755980861248
1665308700000,207.68644067796615
1665309600000,207.61315789473684
1665310500000,206.74935064935065
1665311400000,136.71428571428567
1665312300000,208.8770270270269
1665313200000,219.22661870503583
1665314100000,211.2772058823529
1665315000000,206.82820512820513
1665315900000,208.43984962406014
1665316800000,203.6071856287426
1665317700000,194.39882352941177
1665318600000,199.98333333333332
1665319500000,207.3301369863013
1665320400000,205.7706666666667
1665321300000,206.64408602150527
1665322200000,209.3909999999999
1665323100000,219.01395348837215
1665324000000,214.91500000000002
1665324900000,205.82162162162163
1665325800000,206.40779220779217
1665326700000,208.7965909090909
1665327600000,206.40851063829788
1665328500000,205.50874999999996
1665329400000,206.4521739130434
1665330300000,208.07195121951221
1665331200000,218.31857142857143
1665332100000,217.24344262295074
1665333000000,210.9340659340659
1665333900000,195.32424242424239
1665334800000,198.62923076923082
1665335700000,200.22307692307692
1665336600000,202.20000000000007
1665337500000,198.07343749999998
1665338400000,248.9151785714286
