"time","ApparentPower","Current","Factor","Power","ReactivePower","Voltage"
"2023-03-01T00:46:20.000+01:00","51","0.229","0.84","43","27","221"
"2023-03-01T00:46:30.000+01:00","51","0.231","0.76","39","33","221"
"2023-03-01T00:46:40.000+01:00","50","0.229","0.78","39","32","220"
"2023-03-01T00:46:50.000+01:00","51","0.231","1","51","0","220"
"2023-03-01T00:47:00.000+01:00","51","0.232","0.76","39","33","220"
"2023-03-01T00:47:10.000+01:00","51","0.233","0.82","42","29","221"
"2023-03-01T00:47:20.000+01:00","52","0.235","0.78","40","33","221"
"2023-03-01T00:47:30.000+01:00","51","0.23","0.78","40","32","221"
"2023-03-01T00:47:40.000+01:00","51","0.231","0.77","39","32","221"
"2023-03-01T00:47:50.000+01:00","50","0.228","0.79","40","31","221"
"2023-03-01T00:48:00.000+01:00","51","0.23","0.83","42","28","221"
"2023-03-01T00:48:10.000+01:00","51","0.232","0.75","38","34","220"
"2023-03-01T00:48:20.000+01:00","51","0.233","0.8","41","31","221"
"2023-03-01T00:48:30.000+01:00","51","0.233","0.75","39","34","221"
"2023-03-01T00:48:40.000+01:00","51","0.233","0.77","40","33","221"
"2023-03-01T00:48:50.000+01:00","51","0.233","0.76","39","33","221"
"2023-03-01T00:49:00.000+01:00","52","0.236","0.76","40","34","221"
"2023-03-01T00:49:10.000+01:00","53","0.24","0.78","41","33","221"
"2023-03-01T00:49:20.000+01:00","52","0.237","0.78","41","33","221"
"2023-03-01T00:49:30.000+01:00","51","0.234","0.74","38","35","220"
"2023-03-01T00:49:40.000+01:00","52","0.236","0.8","41","31","220"
"2023-03-01T00:49:50.000+01:00","51","0.233","0.75","39","34","220"
"2023-03-01T00:50:00.000+01:00","51","0.234","0.76","39","33","219"
"2023-03-01T00:50:10.000+01:00","52","0.236","0.79","41","32","219"
"2023-03-01T00:50:20.000+01:00","51","0.233","0.83","42","29","219"
"2023-03-01T00:50:30.000+01:00","52","0.238","0.74","39","35","219"
"2023-03-01T00:50:40.000+01:00","51","0.235","0.79","41","32","219"
"2023-03-01T00:50:50.000+01:00","52","0.236","0.8","41","31","219"
"2023-03-01T00:51:00.000+01:00","52","0.236","0.75","39","34","219"
"2023-03-01T00:51:10.000+01:00","51","0.234","0.78","40","32","219"
"2023-03-01T00:51:20.000+01:00","52","0.237","0.79","41","32","219"
"2023-03-01T00:51:30.000+01:00","51","0.234","0.76","39","33","219"
"2023-03-01T00:51:40.000+01:00","51","0.235","0.79","41","32","218"
"2023-03-01T00:51:50.000+01:00","51","0.234","0.8","41","31","218"
"2023-03-01T00:52:00.000+01:00","51","0.235","0.78","40","32","218"
"2023-03-01T00:52:10.000+01:00","52","0.236","0.76","39","34","218"
"2023-03-01T00:52:20.000+01:00","52","0.236","0.82","43","29","219"
"2023-03-01T00:52:30.000+01:00","51","0.234","0.76","39","33","219"
